	sent_index	word_index	word	region	condition
620	4	14	the	continuation	what_gap_adj-back
621	4	15	morning	continuation	what_gap_adj-back
622	4	17	.	End	what_gap_adj-back
623	4	18	<eos>	End	what_gap_adj-back
624	0	0	I	prefix	that_no-gap_adj-front
625	0	1	know	prefix	that_no-gap_adj-front
626	0	2	that	that	that_no-gap_adj-front
627	0	3	if	preposition	that_no-gap_adj-front
628	0	4	they	subject	that_no-gap_adj-front
629	0	5	could	verb	that_no-gap_adj-front
630	0	6	speak	verb	that_no-gap_adj-front
631	0	7	to	verb	that_no-gap_adj-front
632	0	8	the	object	that_no-gap_adj-front
633	0	9	reporter	object	that_no-gap_adj-front
634	0	10	in	continuation	that_no-gap_adj-front
635	0	11	private	continuation	that_no-gap_adj-front
636	0	12	the	adjunct setup	that_no-gap_adj-front
637	0	13	kids	adjunct setup	that_no-gap_adj-front
638	0	14	would	adjunct setup	that_no-gap_adj-front
639	0	15	be	adjunct setup	that_no-gap_adj-front
640	0	16	really	adjunct setup	that_no-gap_adj-front
641	0	17	happy	adjunct setup	that_no-gap_adj-front
642	0	19	.	End	that_no-gap_adj-front
643	0	20	<eos>	End	that_no-gap_adj-front
644	1	0	I	prefix	that_no-gap_adj-front
645	1	1	know	prefix	that_no-gap_adj-front
646	1	2	that	that	that_no-gap_adj-front
647	1	3	if	preposition	that_no-gap_adj-front
648	1	4	the	subject	that_no-gap_adj-front
649	1	5	students	subject	that_no-gap_adj-front
650	1	6	cleaned	verb	that_no-gap_adj-front
651	1	7	the	object	that_no-gap_adj-front
652	1	8	classroom	object	that_no-gap_adj-front
653	1	9	during	continuation	that_no-gap_adj-front
654	1	10	the	continuation	that_no-gap_adj-front
655	1	11	break	continuation	that_no-gap_adj-front
656	1	12	the	adjunct setup	that_no-gap_adj-front
657	1	13	teacher	adjunct setup	that_no-gap_adj-front
658	1	14	would	adjunct setup	that_no-gap_adj-front
659	1	15	be	adjunct setup	that_no-gap_adj-front
660	1	16	impressed	adjunct setup	that_no-gap_adj-front
661	1	18	.	End	that_no-gap_adj-front
662	1	19	<eos>	End	that_no-gap_adj-front
663	2	0	I	prefix	that_no-gap_adj-front
664	2	1	know	prefix	that_no-gap_adj-front
665	2	2	that	that	that_no-gap_adj-front
666	2	3	if	preposition	that_no-gap_adj-front
667	2	4	she	subject	that_no-gap_adj-front
668	2	5	missed	verb	that_no-gap_adj-front
669	2	6	the	object	that_no-gap_adj-front
670	2	7	reception	object	that_no-gap_adj-front
671	2	8	in	continuation	that_no-gap_adj-front
672	2	9	the	continuation	that_no-gap_adj-front
673	2	10	evening	continuation	that_no-gap_adj-front
674	2	11	she	adjunct setup	that_no-gap_adj-front
675	2	12	would	adjunct setup	that_no-gap_adj-front
676	2	13	get	adjunct setup	that_no-gap_adj-front
677	2	14	very	adjunct setup	that_no-gap_adj-front
678	2	15	angry	adjunct setup	that_no-gap_adj-front
679	2	17	.	End	that_no-gap_adj-front
680	2	18	<eos>	End	that_no-gap_adj-front
681	3	0	I	prefix	that_no-gap_adj-front
682	3	1	know	prefix	that_no-gap_adj-front
683	3	2	that	that	that_no-gap_adj-front
684	3	3	if	preposition	that_no-gap_adj-front
685	3	4	he	subject	that_no-gap_adj-front
686	3	5	forgot	verb	that_no-gap_adj-front
687	3	6	the	object	that_no-gap_adj-front
688	3	7	diapers	object	that_no-gap_adj-front
689	3	8	in	continuation	that_no-gap_adj-front
690	3	9	the	continuation	that_no-gap_adj-front
691	3	10	car	continuation	that_no-gap_adj-front
692	3	11	the	adjunct setup	that_no-gap_adj-front
693	3	12	boy	adjunct setup	that_no-gap_adj-front
694	3	13	would	adjunct setup	that_no-gap_adj-front
695	3	14	get	adjunct setup	that_no-gap_adj-front
696	3	15	really	adjunct setup	that_no-gap_adj-front
697	3	16	upset	adjunct setup	that_no-gap_adj-front
698	3	18	.	End	that_no-gap_adj-front
699	3	19	<eos>	End	that_no-gap_adj-front
700	4	0	I	prefix	that_no-gap_adj-front
701	4	1	know	prefix	that_no-gap_adj-front
702	4	2	that	that	that_no-gap_adj-front
703	4	3	if	preposition	that_no-gap_adj-front
704	4	4	they	subject	that_no-gap_adj-front
705	4	5	are	verb	that_no-gap_adj-front
706	4	6	told	verb	that_no-gap_adj-front
707	4	7	to	verb	that_no-gap_adj-front
708	4	8	do	verb	that_no-gap_adj-front
709	4	9	the	object	that_no-gap_adj-front
710	4	10	homework	object	that_no-gap_adj-front
711	4	11	in	continuation	that_no-gap_adj-front
712	4	12	the	continuation	that_no-gap_adj-front
713	4	13	morning	continuation	that_no-gap_adj-front
714	4	14	the	adjunct setup	that_no-gap_adj-front
715	4	15	kids	adjunct setup	that_no-gap_adj-front
716	4	16	get	adjunct setup	that_no-gap_adj-front
717	4	17	grumpy	adjunct setup	that_no-gap_adj-front
718	4	19	.	End	that_no-gap_adj-front
719	4	20	<eos>	End	that_no-gap_adj-front
720	0	0	I	prefix	that_gap_adj-front
721	0	1	know	prefix	that_gap_adj-front
722	0	2	that	that	that_gap_adj-front
723	0	3	if	preposition	that_gap_adj-front
724	0	4	they	subject	that_gap_adj-front
725	0	5	could	verb	that_gap_adj-front
726	0	6	speak	verb	that_gap_adj-front
727	0	7	to	verb	that_gap_adj-front
728	0	8	in	continuation	that_gap_adj-front
729	0	9	private	continuation	that_gap_adj-front
730	0	10	the	adjunct setup	that_gap_adj-front
731	0	11	kids	adjunct setup	that_gap_adj-front
732	0	12	would	adjunct setup	that_gap_adj-front
733	0	13	be	adjunct setup	that_gap_adj-front
734	0	14	really	adjunct setup	that_gap_adj-front
735	0	15	happy	adjunct setup	that_gap_adj-front
736	0	17	.	End	that_gap_adj-front
737	0	18	<eos>	End	that_gap_adj-front
738	1	0	I	prefix	that_gap_adj-front
739	1	1	know	prefix	that_gap_adj-front
740	1	2	that	that	that_gap_adj-front
741	1	3	if	preposition	that_gap_adj-front
742	1	4	the	subject	that_gap_adj-front
743	1	5	students	subject	that_gap_adj-front
744	1	6	cleaned	verb	that_gap_adj-front
745	1	7	during	continuation	that_gap_adj-front
746	1	8	the	continuation	that_gap_adj-front
747	1	9	break	continuation	that_gap_adj-front
748	1	10	the	adjunct setup	that_gap_adj-front
749	1	11	teacher	adjunct setup	that_gap_adj-front
750	1	12	would	adjunct setup	that_gap_adj-front
751	1	13	be	adjunct setup	that_gap_adj-front
752	1	14	impressed	adjunct setup	that_gap_adj-front
753	1	16	.	End	that_gap_adj-front
754	1	17	<eos>	End	that_gap_adj-front
755	2	0	I	prefix	that_gap_adj-front
756	2	1	know	prefix	that_gap_adj-front
757	2	2	that	that	that_gap_adj-front
758	2	3	if	preposition	that_gap_adj-front
759	2	4	she	subject	that_gap_adj-front
760	2	5	missed	verb	that_gap_adj-front
761	2	6	in	continuation	that_gap_adj-front
762	2	7	the	continuation	that_gap_adj-front
763	2	8	evening	continuation	that_gap_adj-front
764	2	9	she	adjunct setup	that_gap_adj-front
765	2	10	would	adjunct setup	that_gap_adj-front
766	2	11	get	adjunct setup	that_gap_adj-front
767	2	12	very	adjunct setup	that_gap_adj-front
768	2	13	angry	adjunct setup	that_gap_adj-front
769	2	15	.	End	that_gap_adj-front
770	2	16	<eos>	End	that_gap_adj-front
771	3	0	I	prefix	that_gap_adj-front
772	3	1	know	prefix	that_gap_adj-front
773	3	2	that	that	that_gap_adj-front
774	3	3	if	preposition	that_gap_adj-front
775	3	4	he	subject	that_gap_adj-front
776	3	5	forgot	verb	that_gap_adj-front
777	3	6	in	continuation	that_gap_adj-front
778	3	7	the	continuation	that_gap_adj-front
779	3	8	car	continuation	that_gap_adj-front
780	3	9	the	adjunct setup	that_gap_adj-front
781	3	10	boy	adjunct setup	that_gap_adj-front
782	3	11	would	adjunct setup	that_gap_adj-front
783	3	12	get	adjunct setup	that_gap_adj-front
784	3	13	really	adjunct setup	that_gap_adj-front
785	3	14	upset	adjunct setup	that_gap_adj-front
786	3	16	.	End	that_gap_adj-front
787	3	17	<eos>	End	that_gap_adj-front
788	4	0	I	prefix	that_gap_adj-front
789	4	1	know	prefix	that_gap_adj-front
790	4	2	that	that	that_gap_adj-front
791	4	3	if	preposition	that_gap_adj-front
792	4	4	they	subject	that_gap_adj-front
793	4	5	are	verb	that_gap_adj-front
794	4	6	told	verb	that_gap_adj-front
795	4	7	to	verb	that_gap_adj-front
796	4	8	do	verb	that_gap_adj-front
797	4	9	in	continuation	that_gap_adj-front
798	4	10	the	continuation	that_gap_adj-front
799	4	11	morning	continuation	that_gap_adj-front
800	4	12	the	adjunct setup	that_gap_adj-front
801	4	13	kids	adjunct setup	that_gap_adj-front
802	4	14	get	adjunct setup	that_gap_adj-front
803	4	15	grumpy	adjunct setup	that_gap_adj-front
804	4	17	.	End	that_gap_adj-front
805	4	18	<eos>	End	that_gap_adj-front
806	0	0	I	prefix	what_no-gap_adj-front
807	0	1	know	prefix	what_no-gap_adj-front
808	0	2	who	what	what_no-gap_adj-front
809	0	3	if	preposition	what_no-gap_adj-front
810	0	4	they	subject	what_no-gap_adj-front
811	0	5	could	verb	what_no-gap_adj-front
812	0	6	speak	verb	what_no-gap_adj-front
813	0	7	to	verb	what_no-gap_adj-front
814	0	8	the	object	what_no-gap_adj-front
815	0	9	reporter	object	what_no-gap_adj-front
816	0	10	in	continuation	what_no-gap_adj-front
817	0	11	private	continuation	what_no-gap_adj-front
818	0	12	the	adjunct setup	what_no-gap_adj-front
819	0	13	kids	adjunct setup	what_no-gap_adj-front
820	0	14	would	adjunct setup	what_no-gap_adj-front
821	0	15	be	adjunct setup	what_no-gap_adj-front
822	0	16	really	adjunct setup	what_no-gap_adj-front
823	0	17	happy	adjunct setup	what_no-gap_adj-front
824	0	19	.	End	what_no-gap_adj-front
825	0	20	<eos>	End	what_no-gap_adj-front
826	1	0	I	prefix	what_no-gap_adj-front
827	1	1	know	prefix	what_no-gap_adj-front
828	1	2	what	what	what_no-gap_adj-front
829	1	3	if	preposition	what_no-gap_adj-front
830	1	4	the	subject	what_no-gap_adj-front
831	1	5	students	subject	what_no-gap_adj-front
832	1	6	cleaned	verb	what_no-gap_adj-front
833	1	7	the	object	what_no-gap_adj-front
834	1	8	classroom	object	what_no-gap_adj-front
835	1	9	during	continuation	what_no-gap_adj-front
836	1	10	the	continuation	what_no-gap_adj-front
837	1	11	break	continuation	what_no-gap_adj-front
838	1	12	the	adjunct setup	what_no-gap_adj-front
839	1	13	teacher	adjunct setup	what_no-gap_adj-front
840	1	14	would	adjunct setup	what_no-gap_adj-front
841	1	15	be	adjunct setup	what_no-gap_adj-front
842	1	16	impressed	adjunct setup	what_no-gap_adj-front
843	1	18	.	End	what_no-gap_adj-front
844	1	19	<eos>	End	what_no-gap_adj-front
845	2	0	I	prefix	what_no-gap_adj-front
846	2	1	know	prefix	what_no-gap_adj-front
847	2	2	what	what	what_no-gap_adj-front
848	2	3	if	preposition	what_no-gap_adj-front
849	2	4	she	subject	what_no-gap_adj-front
850	2	5	missed	verb	what_no-gap_adj-front
851	2	6	the	object	what_no-gap_adj-front
852	2	7	reception	object	what_no-gap_adj-front
853	2	8	in	continuation	what_no-gap_adj-front
854	2	9	the	continuation	what_no-gap_adj-front
855	2	10	evening	continuation	what_no-gap_adj-front
856	2	11	she	adjunct setup	what_no-gap_adj-front
857	2	12	would	adjunct setup	what_no-gap_adj-front
858	2	13	get	adjunct setup	what_no-gap_adj-front
859	2	14	very	adjunct setup	what_no-gap_adj-front
860	2	15	angry	adjunct setup	what_no-gap_adj-front
861	2	17	.	End	what_no-gap_adj-front
862	2	18	<eos>	End	what_no-gap_adj-front
863	3	0	I	prefix	what_no-gap_adj-front
864	3	1	know	prefix	what_no-gap_adj-front
865	3	2	what	what	what_no-gap_adj-front
866	3	3	if	preposition	what_no-gap_adj-front
867	3	4	he	subject	what_no-gap_adj-front
868	3	5	forgot	verb	what_no-gap_adj-front
869	3	6	the	object	what_no-gap_adj-front
870	3	7	diapers	object	what_no-gap_adj-front
871	3	8	in	continuation	what_no-gap_adj-front
872	3	9	the	continuation	what_no-gap_adj-front
873	3	10	car	continuation	what_no-gap_adj-front
874	3	11	the	adjunct setup	what_no-gap_adj-front
875	3	12	boy	adjunct setup	what_no-gap_adj-front
876	3	13	would	adjunct setup	what_no-gap_adj-front
877	3	14	get	adjunct setup	what_no-gap_adj-front
878	3	15	really	adjunct setup	what_no-gap_adj-front
879	3	16	upset	adjunct setup	what_no-gap_adj-front
880	3	18	.	End	what_no-gap_adj-front
881	3	19	<eos>	End	what_no-gap_adj-front
882	4	0	I	prefix	what_no-gap_adj-front
883	4	1	know	prefix	what_no-gap_adj-front
884	4	2	what	what	what_no-gap_adj-front
885	4	3	if	preposition	what_no-gap_adj-front
886	4	4	they	subject	what_no-gap_adj-front
887	4	5	are	verb	what_no-gap_adj-front
888	4	6	told	verb	what_no-gap_adj-front
889	4	7	to	verb	what_no-gap_adj-front
890	4	8	do	verb	what_no-gap_adj-front
891	4	9	the	object	what_no-gap_adj-front
892	4	10	homework	object	what_no-gap_adj-front
893	4	11	in	continuation	what_no-gap_adj-front
894	4	12	the	continuation	what_no-gap_adj-front
895	4	13	morning	continuation	what_no-gap_adj-front
896	4	14	the	adjunct setup	what_no-gap_adj-front
897	4	15	kids	adjunct setup	what_no-gap_adj-front
898	4	16	get	adjunct setup	what_no-gap_adj-front
899	4	17	grumpy	adjunct setup	what_no-gap_adj-front
900	4	19	.	End	what_no-gap_adj-front
901	4	20	<eos>	End	what_no-gap_adj-front
902	0	0	I	prefix	what_gap_adj-front
903	0	1	know	prefix	what_gap_adj-front
904	0	2	who	what	what_gap_adj-front
905	0	3	if	preposition	what_gap_adj-front
906	0	4	they	subject	what_gap_adj-front
907	0	5	could	verb	what_gap_adj-front
908	0	6	speak	verb	what_gap_adj-front
909	0	7	to	verb	what_gap_adj-front
910	0	8	in	continuation	what_gap_adj-front
911	0	9	private	continuation	what_gap_adj-front
912	0	10	the	adjunct setup	what_gap_adj-front
913	0	11	kids	adjunct setup	what_gap_adj-front
914	0	12	would	adjunct setup	what_gap_adj-front
915	0	13	be	adjunct setup	what_gap_adj-front
916	0	14	really	adjunct setup	what_gap_adj-front
917	0	15	happy	adjunct setup	what_gap_adj-front
918	0	17	.	End	what_gap_adj-front
919	0	18	<eos>	End	what_gap_adj-front
920	1	0	I	prefix	what_gap_adj-front
921	1	1	know	prefix	what_gap_adj-front
922	1	2	what	what	what_gap_adj-front
923	1	3	if	preposition	what_gap_adj-front
924	1	4	the	subject	what_gap_adj-front
925	1	5	students	subject	what_gap_adj-front
926	1	6	cleaned	verb	what_gap_adj-front
927	1	7	during	continuation	what_gap_adj-front
928	1	8	the	continuation	what_gap_adj-front
929	1	9	break	continuation	what_gap_adj-front
930	1	10	the	adjunct setup	what_gap_adj-front
931	1	11	teacher	adjunct setup	what_gap_adj-front
932	1	12	would	adjunct setup	what_gap_adj-front
933	1	13	be	adjunct setup	what_gap_adj-front
934	1	14	impressed	adjunct setup	what_gap_adj-front
935	1	16	.	End	what_gap_adj-front
936	1	17	<eos>	End	what_gap_adj-front
937	2	0	I	prefix	what_gap_adj-front
938	2	1	know	prefix	what_gap_adj-front
939	2	2	what	what	what_gap_adj-front
940	2	3	if	preposition	what_gap_adj-front
941	2	4	she	subject	what_gap_adj-front
942	2	5	missed	verb	what_gap_adj-front
943	2	6	in	continuation	what_gap_adj-front
944	2	7	the	continuation	what_gap_adj-front
945	2	8	evening	continuation	what_gap_adj-front
946	2	9	she	adjunct setup	what_gap_adj-front
947	2	10	would	adjunct setup	what_gap_adj-front
948	2	11	get	adjunct setup	what_gap_adj-front
949	2	12	very	adjunct setup	what_gap_adj-front
950	2	13	angry	adjunct setup	what_gap_adj-front
951	2	15	.	End	what_gap_adj-front
952	2	16	<eos>	End	what_gap_adj-front
953	3	0	I	prefix	what_gap_adj-front
954	3	1	know	prefix	what_gap_adj-front
955	3	2	what	what	what_gap_adj-front
956	3	3	if	preposition	what_gap_adj-front
957	3	4	he	subject	what_gap_adj-front
958	3	5	forgot	verb	what_gap_adj-front
959	3	6	in	continuation	what_gap_adj-front
960	3	7	the	continuation	what_gap_adj-front
961	3	8	car	continuation	what_gap_adj-front
962	3	9	the	adjunct setup	what_gap_adj-front
963	3	10	boy	adjunct setup	what_gap_adj-front
964	3	11	would	adjunct setup	what_gap_adj-front
965	3	12	get	adjunct setup	what_gap_adj-front
966	3	13	really	adjunct setup	what_gap_adj-front
967	3	14	upset	adjunct setup	what_gap_adj-front
968	3	16	.	End	what_gap_adj-front
969	3	17	<eos>	End	what_gap_adj-front
970	4	0	I	prefix	what_gap_adj-front
971	4	1	know	prefix	what_gap_adj-front
972	4	2	what	what	what_gap_adj-front
973	4	3	if	preposition	what_gap_adj-front
974	4	4	they	subject	what_gap_adj-front
975	4	5	are	verb	what_gap_adj-front
976	4	6	told	verb	what_gap_adj-front
977	4	7	to	verb	what_gap_adj-front
978	4	8	do	verb	what_gap_adj-front
979	4	9	in	continuation	what_gap_adj-front
980	4	10	the	continuation	what_gap_adj-front
981	4	11	morning	continuation	what_gap_adj-front
982	4	12	the	adjunct setup	what_gap_adj-front
983	4	13	kids	adjunct setup	what_gap_adj-front
984	4	14	get	adjunct setup	what_gap_adj-front
985	4	15	grumpy	adjunct setup	what_gap_adj-front
986	4	17	.	End	what_gap_adj-front
987	4	18	<eos>	End	what_gap_adj-front
