,Unnamed: 0,sent_index,word_index,word,region,condition,model_word,surprisal,model,unk,final
582,582,0,6,were,obj_setup,what_no-gap_wh-rc,were,4.128074169158936,google,False,False
583,583,0,7,many,obj_setup,what_no-gap_wh-rc,many,4.589361190795898,google,False,False
584,584,0,8,historians,obj_setup,what_no-gap_wh-rc,historians,12.289772033691404,google,False,False
585,585,0,9,who,obj_setup,what_no-gap_wh-rc,who,2.8573851585388184,google,False,False
586,586,0,10,dismissed,obj_setup,what_no-gap_wh-rc,dismissed,11.026384353637695,google,False,False
587,587,0,11,the,rc_np,what_no-gap_wh-rc,the,1.3134833574295044,google,False,False
588,588,0,12,war,rc_np,what_no-gap_wh-rc,war,5.4042019844055185,google,False,False
589,589,0,13,at,End,what_no-gap_wh-rc,at,8.458687782287598,google,False,False
590,590,0,14,the,End,what_no-gap_wh-rc,the,1.5529347658157349,google,False,False
591,591,0,15,meeting,End,what_no-gap_wh-rc,meeting,14.812118530273438,google,False,False
592,592,0,17,.,End,what_no-gap_wh-rc,.,3.1585962772369385,google,False,False
593,593,0,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
594,594,1,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
595,595,1,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
596,596,1,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
597,597,1,3,bill,Prefix-wh,what_no-gap_wh-rc,bill,12.830461502075195,google,False,False
598,598,1,4,which,rc_wh,what_no-gap_wh-rc,which,6.4750165939331055,google,False,False
599,599,1,5,there,obj_setup,what_no-gap_wh-rc,there,11.114378929138184,google,False,False
600,600,1,6,were,obj_setup,what_no-gap_wh-rc,were,4.975691318511963,google,False,False
601,601,1,7,many,obj_setup,what_no-gap_wh-rc,many,5.68110990524292,google,False,False
602,602,1,8,senators,obj_setup,what_no-gap_wh-rc,senators,11.874959945678713,google,False,False
603,603,1,9,who,obj_setup,what_no-gap_wh-rc,who,1.9525796175003047,google,False,False
604,604,1,10,supported,obj_setup,what_no-gap_wh-rc,supported,4.650195121765137,google,False,False
605,605,1,11,the,rc_np,what_no-gap_wh-rc,the,1.8739755153656008,google,False,False
606,606,1,12,proposal,rc_np,what_no-gap_wh-rc,proposal,7.613114356994629,google,False,False
607,607,1,13,at,End,what_no-gap_wh-rc,at,7.876171588897705,google,False,False
608,608,1,14,the,End,what_no-gap_wh-rc,the,1.0197981595993042,google,False,False
609,609,1,15,hearing,End,what_no-gap_wh-rc,hearing,10.331202507019043,google,False,False
610,610,1,17,.,End,what_no-gap_wh-rc,.,0.7774767279624939,google,False,False
611,611,1,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
612,612,2,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
613,613,2,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
614,614,2,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
615,615,2,3,medicine,Prefix-wh,what_no-gap_wh-rc,medicine,16.926216125488278,google,False,False
616,616,2,4,which,rc_wh,what_no-gap_wh-rc,which,7.209260940551758,google,False,False
617,617,2,5,there,obj_setup,what_no-gap_wh-rc,there,13.170270919799805,google,False,False
618,618,2,6,were,obj_setup,what_no-gap_wh-rc,were,3.27466368675232,google,False,False
619,619,2,7,many,obj_setup,what_no-gap_wh-rc,many,5.741560935974121,google,False,False
620,620,2,8,doctors,obj_setup,what_no-gap_wh-rc,doctors,7.489344120025635,google,False,False
621,621,2,9,who,obj_setup,what_no-gap_wh-rc,who,3.112014055252075,google,False,False
622,622,2,10,prescribed,obj_setup,what_no-gap_wh-rc,prescribed,7.741652488708496,google,False,False
623,623,2,11,the,rc_np,what_no-gap_wh-rc,the,3.425408363342285,google,False,False
624,624,2,12,treatment,rc_np,what_no-gap_wh-rc,treatment,6.194793224334718,google,False,False
625,625,2,13,at,End,what_no-gap_wh-rc,at,7.000411987304688,google,False,False
626,626,2,14,the,End,what_no-gap_wh-rc,the,0.7216462492942809,google,False,False
627,627,2,15,hospital,End,what_no-gap_wh-rc,hospital,6.674030780792236,google,False,False
628,628,2,17,.,End,what_no-gap_wh-rc,.,1.133785843849182,google,False,False
629,629,2,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
630,630,3,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
631,631,3,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
632,632,3,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
633,633,3,3,article,Prefix-wh,what_no-gap_wh-rc,article,11.454634666442873,google,False,False
634,634,3,4,which,rc_wh,what_no-gap_wh-rc,which,6.8974809646606445,google,False,False
635,635,3,5,there,obj_setup,what_no-gap_wh-rc,there,12.12050724029541,google,False,False
636,636,3,6,were,obj_setup,what_no-gap_wh-rc,were,4.077913284301759,google,False,False
637,637,3,7,many,obj_setup,what_no-gap_wh-rc,many,4.3671722412109375,google,False,False
638,638,3,8,editors,obj_setup,what_no-gap_wh-rc,editors,13.681482315063475,google,False,False
639,639,3,9,who,obj_setup,what_no-gap_wh-rc,who,2.992506742477417,google,False,False
640,640,3,10,reviewed,obj_setup,what_no-gap_wh-rc,reviewed,12.070505142211914,google,False,False
641,641,3,11,the,rc_np,what_no-gap_wh-rc,the,1.7892006635665894,google,False,False
642,642,3,12,paper,rc_np,what_no-gap_wh-rc,paper,6.253933906555176,google,False,False
643,643,3,13,at,End,what_no-gap_wh-rc,at,5.596468925476074,google,False,False
644,644,3,14,home,End,what_no-gap_wh-rc,home,8.750652313232424,google,False,False
645,645,3,16,.,End,what_no-gap_wh-rc,.,1.3192262649536133,google,False,False
646,646,3,17,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
647,647,4,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
648,648,4,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
649,649,4,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
650,650,4,3,diamond,Prefix-wh,what_no-gap_wh-rc,diamond,14.640246391296387,google,False,False
651,651,4,4,which,rc_wh,what_no-gap_wh-rc,which,8.416894912719728,google,False,False
652,652,4,5,there,obj_setup,what_no-gap_wh-rc,there,12.286203384399414,google,False,False
653,653,4,6,is,obj_setup,what_no-gap_wh-rc,is,1.951076865196228,google,False,False
654,654,4,7,nobody,obj_setup,what_no-gap_wh-rc,nobody,8.930583000183105,google,False,False
655,655,4,8,in,obj_setup,what_no-gap_wh-rc,in,2.673161268234253,google,False,False
656,656,4,9,the,obj_setup,what_no-gap_wh-rc,the,1.466464638710022,google,False,False
657,657,4,10,world,obj_setup,what_no-gap_wh-rc,world,1.7706900835037231,google,False,False
658,658,4,11,who,obj_setup,what_no-gap_wh-rc,who,3.6773192882537837,google,False,False
659,659,4,12,can,obj_setup,what_no-gap_wh-rc,can,2.381772041320801,google,False,False
660,660,4,13,afford,obj_setup,what_no-gap_wh-rc,afford,4.653302192687988,google,False,False
661,661,4,14,the,rc_np,what_no-gap_wh-rc,the,4.855842113494873,google,False,False
662,662,4,15,price,rc_np,what_no-gap_wh-rc,price,4.0004611015319815,google,False,False
663,663,4,16,at,End,what_no-gap_wh-rc,at,6.931008815765381,google,False,False
664,664,4,17,the,End,what_no-gap_wh-rc,the,1.1052699089050293,google,False,False
665,665,4,18,pharmacy,End,what_no-gap_wh-rc,pharmacy,15.306870460510256,google,False,False
666,666,4,20,.,End,what_no-gap_wh-rc,.,0.9074452519416808,google,False,False
667,667,4,21,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
668,668,5,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
669,669,5,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
670,670,5,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
671,671,5,3,email,Prefix-wh,what_no-gap_wh-rc,email,13.884003639221193,google,False,False
672,672,5,4,which,rc_wh,what_no-gap_wh-rc,which,7.369555473327638,google,False,False
673,673,5,5,there,obj_setup,what_no-gap_wh-rc,there,12.210922241210938,google,False,False
674,674,5,6,were,obj_setup,what_no-gap_wh-rc,were,3.5214145183563232,google,False,False
675,675,5,7,many,obj_setup,what_no-gap_wh-rc,many,6.042485237121582,google,False,False
676,676,5,8,employees,obj_setup,what_no-gap_wh-rc,employees,13.011460304260256,google,False,False
677,677,5,9,who,obj_setup,what_no-gap_wh-rc,who,3.5654139518737797,google,False,False
678,678,5,10,forwarded,obj_setup,what_no-gap_wh-rc,forwarded,13.227100372314453,google,False,False
679,679,5,11,the,rc_np,what_no-gap_wh-rc,the,3.892064332962036,google,False,False
680,680,5,12,message,rc_np,what_no-gap_wh-rc,message,6.192668437957764,google,False,False
681,681,5,13,at,End,what_no-gap_wh-rc,at,6.7525291442871085,google,False,False
682,682,5,14,work,End,what_no-gap_wh-rc,work,5.144420146942139,google,False,False
683,683,5,16,.,End,what_no-gap_wh-rc,.,1.253227949142456,google,False,False
684,684,5,17,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
685,685,6,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
686,686,6,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
687,687,6,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
688,688,6,3,weather,Prefix-wh,what_no-gap_wh-rc,weather,12.759116172790527,google,False,False
689,689,6,4,which,rc_wh,what_no-gap_wh-rc,which,9.673969268798828,google,False,False
690,690,6,5,there,obj_setup,what_no-gap_wh-rc,there,10.560096740722656,google,False,False
691,691,6,6,are,obj_setup,what_no-gap_wh-rc,are,3.6892764568328857,google,False,False
692,692,6,7,many,obj_setup,what_no-gap_wh-rc,many,4.927619457244873,google,False,False
693,693,6,8,people,obj_setup,what_no-gap_wh-rc,people,3.209814548492432,google,False,False
694,694,6,9,who,obj_setup,what_no-gap_wh-rc,who,2.413240909576416,google,False,False
695,695,6,10,like,obj_setup,what_no-gap_wh-rc,like,6.620954990386963,google,False,False
696,696,6,11,the,rc_np,what_no-gap_wh-rc,the,3.9809262752532963,google,False,False
697,697,6,12,beach,rc_np,what_no-gap_wh-rc,beach,10.275334358215332,google,False,False
698,698,6,13,for,End,what_no-gap_wh-rc,for,7.227281093597412,google,False,False
699,699,6,14,windsurfing,End,what_no-gap_wh-rc,windsurfing,17.20377540588379,google,False,False
700,700,6,16,.,End,what_no-gap_wh-rc,.,1.2240391969680786,google,False,False
701,701,6,17,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
702,702,7,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
703,703,7,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
704,704,7,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
705,705,7,3,method,Prefix-wh,what_no-gap_wh-rc,method,12.875588417053224,google,False,False
706,706,7,4,which,rc_wh,what_no-gap_wh-rc,which,6.977329730987549,google,False,False
707,707,7,5,there,obj_setup,what_no-gap_wh-rc,there,12.466079711914062,google,False,False
708,708,7,6,were,obj_setup,what_no-gap_wh-rc,were,3.437367677688598,google,False,False
709,709,7,7,many,obj_setup,what_no-gap_wh-rc,many,4.708762168884277,google,False,False
710,710,7,8,artists,obj_setup,what_no-gap_wh-rc,artists,11.516064643859865,google,False,False
711,711,7,9,who,obj_setup,what_no-gap_wh-rc,who,2.331254482269287,google,False,False
712,712,7,10,used,obj_setup,what_no-gap_wh-rc,used,6.023744583129883,google,False,False
713,713,7,11,this,rc_np,what_no-gap_wh-rc,this,6.0602569580078125,google,False,False
714,714,7,12,technique,rc_np,what_no-gap_wh-rc,technique,3.264827251434326,google,False,False
715,715,7,13,in,End,what_no-gap_wh-rc,in,2.9965624809265137,google,False,False
716,716,7,14,excess,End,what_no-gap_wh-rc,excess,11.930591583251953,google,False,False
717,717,7,16,.,End,what_no-gap_wh-rc,.,6.294635772705077,google,False,False
718,718,7,17,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
719,719,8,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
720,720,8,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
721,721,8,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
722,722,8,3,paper,Prefix-wh,what_no-gap_wh-rc,paper,12.09121799468994,google,False,False
723,723,8,4,which,rc_wh,what_no-gap_wh-rc,which,6.958333015441895,google,False,False
724,724,8,5,we,obj_setup,what_no-gap_wh-rc,we,7.226552486419678,google,False,False
725,725,8,6,really,obj_setup,what_no-gap_wh-rc,really,9.654597282409668,google,False,False
726,726,8,7,need,obj_setup,what_no-gap_wh-rc,need,5.401209831237793,google,False,False
727,727,8,8,to,obj_setup,what_no-gap_wh-rc,to,0.8919851183891296,google,False,False
728,728,8,9,find,obj_setup,what_no-gap_wh-rc,find,6.500441551208496,google,False,False
729,729,8,10,someone,obj_setup,what_no-gap_wh-rc,someone,10.416733741760254,google,False,False
730,730,8,11,who,obj_setup,what_no-gap_wh-rc,who,2.434926271438598,google,False,False
731,731,8,12,understands,obj_setup,what_no-gap_wh-rc,understands,6.3315062522888175,google,False,False
732,732,8,13,the,rc_np,what_no-gap_wh-rc,the,1.402737021446228,google,False,False
733,733,8,14,problem,rc_np,what_no-gap_wh-rc,problem,5.656288623809815,google,False,False
734,734,8,15,in,End,what_no-gap_wh-rc,in,4.493443965911865,google,False,False
735,735,8,16,full,End,what_no-gap_wh-rc,full,6.912112236022949,google,False,False
736,736,8,18,.,End,what_no-gap_wh-rc,.,0.7869526147842407,google,False,False
737,737,8,19,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
738,738,9,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
739,739,9,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
740,740,9,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
741,741,9,3,prototype,Prefix-wh,what_no-gap_wh-rc,prototype,14.035433769226074,google,False,False
742,742,9,4,which,rc_wh,what_no-gap_wh-rc,which,8.378551483154299,google,False,False
743,743,9,5,there,obj_setup,what_no-gap_wh-rc,there,11.222453117370604,google,False,False
744,744,9,6,were,obj_setup,what_no-gap_wh-rc,were,3.5110569000244136,google,False,False
745,745,9,7,many,obj_setup,what_no-gap_wh-rc,many,5.648244857788086,google,False,False
746,746,9,8,engineers,obj_setup,what_no-gap_wh-rc,engineers,11.675066947937012,google,False,False
747,747,9,9,who,obj_setup,what_no-gap_wh-rc,who,3.791537046432495,google,False,False
748,748,9,10,tested,obj_setup,what_no-gap_wh-rc,tested,12.447853088378904,google,False,False
749,749,9,11,the,rc_np,what_no-gap_wh-rc,the,2.0587396621704097,google,False,False
750,750,9,12,hypothesis,rc_np,what_no-gap_wh-rc,hypothesis,9.241588592529297,google,False,False
751,751,9,13,at,End,what_no-gap_wh-rc,at,6.80190372467041,google,False,False
752,752,9,14,the,End,what_no-gap_wh-rc,the,1.2782105207443235,google,False,False
753,753,9,15,lab,End,what_no-gap_wh-rc,lab,8.824027061462402,google,False,False
754,754,9,17,.,End,what_no-gap_wh-rc,.,0.84343421459198,google,False,False
755,755,9,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
756,756,10,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
757,757,10,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
758,758,10,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
759,759,10,3,decision,Prefix-wh,what_no-gap_wh-rc,decision,13.450482368469238,google,False,False
760,760,10,4,which,rc_wh,what_no-gap_wh-rc,which,8.213728904724121,google,False,False
761,761,10,5,there,obj_setup,what_no-gap_wh-rc,there,11.060297012329102,google,False,False
762,762,10,6,are,obj_setup,what_no-gap_wh-rc,are,4.397780418395996,google,False,False
763,763,10,7,many,obj_setup,what_no-gap_wh-rc,many,4.030411720275879,google,False,False
764,764,10,8,people,obj_setup,what_no-gap_wh-rc,people,2.7397549152374268,google,False,False
765,765,10,9,who,obj_setup,what_no-gap_wh-rc,who,2.084524631500244,google,False,False
766,766,10,10,condone,obj_setup,what_no-gap_wh-rc,condone,14.006112098693848,google,False,False
767,767,10,11,the,rc_np,what_no-gap_wh-rc,the,2.414904356002808,google,False,False
768,768,10,12,war,rc_np,what_no-gap_wh-rc,war,6.533350944519043,google,False,False
769,769,10,13,at,End,what_no-gap_wh-rc,at,7.913280487060548,google,False,False
770,770,10,14,the,End,what_no-gap_wh-rc,the,1.3853470087051392,google,False,False
771,771,10,15,moment,End,what_no-gap_wh-rc,moment,2.69951605796814,google,False,False
772,772,10,17,.,End,what_no-gap_wh-rc,.,0.7378496527671814,google,False,False
773,773,10,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
774,774,11,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
775,775,11,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
776,776,11,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
777,777,11,3,candidate,Prefix-wh,what_no-gap_wh-rc,candidate,14.530104637145994,google,False,False
778,778,11,4,which,rc_wh,what_no-gap_wh-rc,which,8.645595550537111,google,False,False
779,779,11,5,there,obj_setup,what_no-gap_wh-rc,there,11.98371410369873,google,False,False
780,780,11,6,were,obj_setup,what_no-gap_wh-rc,were,4.036067485809326,google,False,False
781,781,11,7,many,obj_setup,what_no-gap_wh-rc,many,5.4945969581604,google,False,False
782,782,11,8,celebrities,obj_setup,what_no-gap_wh-rc,celebrities,12.46668529510498,google,False,False
783,783,11,9,who,obj_setup,what_no-gap_wh-rc,who,3.4424493312835693,google,False,False
784,784,11,10,endorsed,obj_setup,what_no-gap_wh-rc,endorsed,11.096538543701172,google,False,False
785,785,11,11,the,rc_np,what_no-gap_wh-rc,the,2.450357675552368,google,False,False
786,786,11,12,plan,rc_np,what_no-gap_wh-rc,plan,7.793654441833496,google,False,False
787,787,11,13,at,End,what_no-gap_wh-rc,at,6.292057514190674,google,False,False
788,788,11,14,the,End,what_no-gap_wh-rc,the,0.9696243405342102,google,False,False
789,789,11,15,event,End,what_no-gap_wh-rc,event,10.21603298187256,google,False,False
790,790,11,17,.,End,what_no-gap_wh-rc,.,1.0241185426712036,google,False,False
791,791,11,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
792,792,12,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
793,793,12,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
794,794,12,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
795,795,12,3,dialect,Prefix-wh,what_no-gap_wh-rc,dialect,20.350549697875977,google,False,False
796,796,12,4,which,rc_wh,what_no-gap_wh-rc,which,9.96297550201416,google,False,False
797,797,12,5,there,obj_setup,what_no-gap_wh-rc,there,11.567160606384276,google,False,False
798,798,12,6,were,obj_setup,what_no-gap_wh-rc,were,3.7391953468322754,google,False,False
799,799,12,7,many,obj_setup,what_no-gap_wh-rc,many,5.233553409576416,google,False,False
800,800,12,8,people,obj_setup,what_no-gap_wh-rc,people,3.737859725952149,google,False,False
801,801,12,9,who,obj_setup,what_no-gap_wh-rc,who,2.39628529548645,google,False,False
802,802,12,10,grew,obj_setup,what_no-gap_wh-rc,grew,6.2579383850097665,google,False,False
803,803,12,11,up,obj_setup,what_no-gap_wh-rc,up,0.032089781016111374,google,False,False
804,804,12,12,with,obj_setup,what_no-gap_wh-rc,with,2.252581596374512,google,False,False
805,805,12,13,the,rc_np,what_no-gap_wh-rc,the,2.7510640621185303,google,False,False
806,806,12,14,language,rc_np,what_no-gap_wh-rc,language,4.524895191192627,google,False,False
807,807,12,15,at,End,what_no-gap_wh-rc,at,7.982859134674072,google,False,False
808,808,12,16,home,End,what_no-gap_wh-rc,home,2.1095428466796875,google,False,False
809,809,12,18,.,End,what_no-gap_wh-rc,.,0.9335312247276306,google,False,False
810,810,12,19,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
811,811,13,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
812,812,13,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
813,813,13,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
814,814,13,3,director,Prefix-wh,what_no-gap_wh-rc,director,12.172497749328613,google,False,False
815,815,13,4,which,rc_wh,what_no-gap_wh-rc,which,11.148280143737793,google,False,False
816,816,13,5,there,obj_setup,what_no-gap_wh-rc,there,12.380781173706055,google,False,False
817,817,13,6,were,obj_setup,what_no-gap_wh-rc,were,3.506296396255493,google,False,False
818,818,13,7,many,obj_setup,what_no-gap_wh-rc,many,5.241873264312744,google,False,False
819,819,13,8,actors,obj_setup,what_no-gap_wh-rc,actors,9.325750350952148,google,False,False
820,820,13,9,who,obj_setup,what_no-gap_wh-rc,who,2.0661792755126958,google,False,False
821,821,13,10,worked,obj_setup,what_no-gap_wh-rc,worked,6.075618267059326,google,False,False
822,822,13,11,with,obj_setup,what_no-gap_wh-rc,with,2.6539106369018555,google,False,False
823,823,13,12,the,rc_np,what_no-gap_wh-rc,the,3.8556647300720215,google,False,False
824,824,13,13,producer,rc_np,what_no-gap_wh-rc,producer,8.284165382385254,google,False,False
825,825,13,14,under,End,what_no-gap_wh-rc,under,10.714523315429688,google,False,False
826,826,13,15,stress,End,what_no-gap_wh-rc,stress,13.553692817687988,google,False,False
827,827,13,17,.,End,what_no-gap_wh-rc,.,0.7996536493301392,google,False,False
828,828,13,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
829,829,14,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
830,830,14,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
831,831,14,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
832,832,14,3,problem,Prefix-wh,what_no-gap_wh-rc,problem,9.400714874267578,google,False,False
833,833,14,4,which,rc_wh,what_no-gap_wh-rc,which,7.699147224426269,google,False,False
834,834,14,5,there,obj_setup,what_no-gap_wh-rc,there,11.079326629638672,google,False,False
835,835,14,6,were,obj_setup,what_no-gap_wh-rc,were,3.2759084701538086,google,False,False
836,836,14,7,many,obj_setup,what_no-gap_wh-rc,many,4.299331665039063,google,False,False
837,837,14,8,mathematicians,obj_setup,what_no-gap_wh-rc,mathematicians,13.161885261535645,google,False,False
838,838,14,9,who,obj_setup,what_no-gap_wh-rc,who,2.6597516536712646,google,False,False
839,839,14,10,worked,obj_setup,what_no-gap_wh-rc,worked,5.874190807342528,google,False,False
840,840,14,11,on,obj_setup,what_no-gap_wh-rc,on,1.7621839046478271,google,False,False
841,841,14,12,the,rc_np,what_no-gap_wh-rc,the,1.922701358795166,google,False,False
842,842,14,13,project,rc_np,what_no-gap_wh-rc,project,6.2625412940979,google,False,False
843,843,14,14,for,End,what_no-gap_wh-rc,for,4.907434463500977,google,False,False
844,844,14,15,years,End,what_no-gap_wh-rc,years,2.742835998535156,google,False,False
845,845,14,17,.,End,what_no-gap_wh-rc,.,0.9646061658859252,google,False,False
846,846,14,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
847,847,15,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
848,848,15,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
849,849,15,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
850,850,15,3,routine,Prefix-wh,what_no-gap_wh-rc,routine,13.797463417053224,google,False,False
851,851,15,4,which,rc_wh,what_no-gap_wh-rc,which,7.847079277038574,google,False,False
852,852,15,5,there,obj_setup,what_no-gap_wh-rc,there,11.987662315368652,google,False,False
853,853,15,6,were,obj_setup,what_no-gap_wh-rc,were,3.5199806690216064,google,False,False
854,854,15,7,many,obj_setup,what_no-gap_wh-rc,many,5.075334072113037,google,False,False
855,855,15,8,gymnasts,obj_setup,what_no-gap_wh-rc,gymnasts,18.194053649902344,google,False,False
856,856,15,9,who,obj_setup,what_no-gap_wh-rc,who,3.519861459732056,google,False,False
857,857,15,10,mastered,obj_setup,what_no-gap_wh-rc,mastered,11.988877296447756,google,False,False
858,858,15,11,the,rc_np,what_no-gap_wh-rc,the,1.508818507194519,google,False,False
859,859,15,12,subject,rc_np,what_no-gap_wh-rc,subject,8.894476890563965,google,False,False
860,860,15,13,with,End,what_no-gap_wh-rc,with,6.2643561363220215,google,False,False
861,861,15,14,difficulty,End,what_no-gap_wh-rc,difficulty,8.429495811462402,google,False,False
862,862,15,16,.,End,what_no-gap_wh-rc,.,0.6702446937561035,google,False,False
863,863,15,17,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
864,864,16,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
865,865,16,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
866,866,16,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
867,867,16,3,ruling,Prefix-wh,what_no-gap_wh-rc,ruling,15.023252487182615,google,False,False
868,868,16,4,which,rc_wh,what_no-gap_wh-rc,which,9.004077911376953,google,False,False
869,869,16,5,there,obj_setup,what_no-gap_wh-rc,there,9.962289810180664,google,False,False
870,870,16,6,were,obj_setup,what_no-gap_wh-rc,were,3.777064800262451,google,False,False
871,871,16,7,many,obj_setup,what_no-gap_wh-rc,many,5.031188011169434,google,False,False
872,872,16,8,jurors,obj_setup,what_no-gap_wh-rc,jurors,15.580949783325195,google,False,False
873,873,16,9,who,obj_setup,what_no-gap_wh-rc,who,1.7117693424224854,google,False,False
874,874,16,10,disliked,obj_setup,what_no-gap_wh-rc,disliked,9.321112632751463,google,False,False
875,875,16,11,the,rc_np,what_no-gap_wh-rc,the,1.6078121662139893,google,False,False
876,876,16,12,schedule,rc_np,what_no-gap_wh-rc,schedule,15.020134925842285,google,False,False
877,877,16,13,at,End,what_no-gap_wh-rc,at,6.060580253601074,google,False,False
878,878,16,14,the,End,what_no-gap_wh-rc,the,0.7939662337303162,google,False,False
879,879,16,15,trial,End,what_no-gap_wh-rc,trial,7.161686897277832,google,False,False
880,880,16,17,.,End,what_no-gap_wh-rc,.,0.9838682413101196,google,False,False
881,881,16,18,<eos>,End,what_no-gap_wh-rc,<eos>,0.0,google,False,True
882,882,17,0,This,Prefix-wh,what_no-gap_wh-rc,This,0.0,google,False,False
883,883,17,1,was,Prefix-wh,what_no-gap_wh-rc,was,11.059515953063963,google,False,False
884,884,17,2,the,Prefix-wh,what_no-gap_wh-rc,the,9.858879089355467,google,False,False
885,885,17,3,stock,Prefix-wh,what_no-gap_wh-rc,stock,13.100356101989744,google,False,False
886,886,17,4,which,rc_wh,what_no-gap_wh-rc,which,10.222681045532227,google,False,False
887,887,17,5,there,obj_setup,what_no-gap_wh-rc,there,11.349457740783693,google,False,False
888,888,17,6,were,obj_setup,what_no-gap_wh-rc,were,3.3127007484436035,google,False,False
889,889,17,7,many,obj_setup,what_no-gap_wh-rc,many,5.8205018043518075,google,False,False
890,890,17,8,brokers,obj_setup,what_no-gap_wh-rc,brokers,12.975408554077148,google,False,False
