	sent_index	word_index	word	region	condition
550	16	4	there	obj_setup	that_gap_wh-rc
551	16	5	were	obj_setup	that_gap_wh-rc
552	16	6	many	obj_setup	that_gap_wh-rc
553	16	7	jurors	obj_setup	that_gap_wh-rc
554	16	8	who	obj_setup	that_gap_wh-rc
555	16	9	disliked	obj_setup	that_gap_wh-rc
556	16	10	at	End	that_gap_wh-rc
557	16	11	the	End	that_gap_wh-rc
558	16	12	trial	End	that_gap_wh-rc
559	16	14	.	End	that_gap_wh-rc
560	16	15	<eos>	End	that_gap_wh-rc
561	17	0	It	Prefix-that	that_gap_wh-rc
562	17	1	was	Prefix-that	that_gap_wh-rc
563	17	2	known	Prefix-that	that_gap_wh-rc
564	17	3	that	that	that_gap_wh-rc
565	17	4	there	obj_setup	that_gap_wh-rc
566	17	5	were	obj_setup	that_gap_wh-rc
567	17	6	many	obj_setup	that_gap_wh-rc
568	17	7	brokers	obj_setup	that_gap_wh-rc
569	17	8	who	obj_setup	that_gap_wh-rc
570	17	9	bought	obj_setup	that_gap_wh-rc
571	17	10	on	End	that_gap_wh-rc
572	17	11	the	End	that_gap_wh-rc
573	17	12	website	End	that_gap_wh-rc
574	17	14	.	End	that_gap_wh-rc
575	17	15	<eos>	End	that_gap_wh-rc
576	0	0	This	Prefix-wh	what_no-gap_wh-rc
577	0	1	was	Prefix-wh	what_no-gap_wh-rc
578	0	2	the	Prefix-wh	what_no-gap_wh-rc
579	0	3	battle	Prefix-wh	what_no-gap_wh-rc
580	0	4	which	rc_wh	what_no-gap_wh-rc
581	0	5	there	obj_setup	what_no-gap_wh-rc
582	0	6	were	obj_setup	what_no-gap_wh-rc
583	0	7	many	obj_setup	what_no-gap_wh-rc
584	0	8	historians	obj_setup	what_no-gap_wh-rc
585	0	9	who	obj_setup	what_no-gap_wh-rc
586	0	10	dismissed	obj_setup	what_no-gap_wh-rc
587	0	11	the	rc_np	what_no-gap_wh-rc
588	0	12	war	rc_np	what_no-gap_wh-rc
589	0	13	at	End	what_no-gap_wh-rc
590	0	14	the	End	what_no-gap_wh-rc
591	0	15	meeting	End	what_no-gap_wh-rc
592	0	17	.	End	what_no-gap_wh-rc
593	0	18	<eos>	End	what_no-gap_wh-rc
594	1	0	This	Prefix-wh	what_no-gap_wh-rc
595	1	1	was	Prefix-wh	what_no-gap_wh-rc
596	1	2	the	Prefix-wh	what_no-gap_wh-rc
597	1	3	bill	Prefix-wh	what_no-gap_wh-rc
598	1	4	which	rc_wh	what_no-gap_wh-rc
599	1	5	there	obj_setup	what_no-gap_wh-rc
600	1	6	were	obj_setup	what_no-gap_wh-rc
601	1	7	many	obj_setup	what_no-gap_wh-rc
602	1	8	senators	obj_setup	what_no-gap_wh-rc
603	1	9	who	obj_setup	what_no-gap_wh-rc
604	1	10	supported	obj_setup	what_no-gap_wh-rc
605	1	11	the	rc_np	what_no-gap_wh-rc
606	1	12	proposal	rc_np	what_no-gap_wh-rc
607	1	13	at	End	what_no-gap_wh-rc
608	1	14	the	End	what_no-gap_wh-rc
609	1	15	hearing	End	what_no-gap_wh-rc
610	1	17	.	End	what_no-gap_wh-rc
611	1	18	<eos>	End	what_no-gap_wh-rc
612	2	0	This	Prefix-wh	what_no-gap_wh-rc
613	2	1	was	Prefix-wh	what_no-gap_wh-rc
614	2	2	the	Prefix-wh	what_no-gap_wh-rc
615	2	3	medicine	Prefix-wh	what_no-gap_wh-rc
616	2	4	which	rc_wh	what_no-gap_wh-rc
617	2	5	there	obj_setup	what_no-gap_wh-rc
618	2	6	were	obj_setup	what_no-gap_wh-rc
619	2	7	many	obj_setup	what_no-gap_wh-rc
620	2	8	doctors	obj_setup	what_no-gap_wh-rc
621	2	9	who	obj_setup	what_no-gap_wh-rc
622	2	10	prescribed	obj_setup	what_no-gap_wh-rc
623	2	11	the	rc_np	what_no-gap_wh-rc
624	2	12	treatment	rc_np	what_no-gap_wh-rc
625	2	13	at	End	what_no-gap_wh-rc
626	2	14	the	End	what_no-gap_wh-rc
627	2	15	hospital	End	what_no-gap_wh-rc
628	2	17	.	End	what_no-gap_wh-rc
629	2	18	<eos>	End	what_no-gap_wh-rc
630	3	0	This	Prefix-wh	what_no-gap_wh-rc
631	3	1	was	Prefix-wh	what_no-gap_wh-rc
632	3	2	the	Prefix-wh	what_no-gap_wh-rc
633	3	3	article	Prefix-wh	what_no-gap_wh-rc
634	3	4	which	rc_wh	what_no-gap_wh-rc
635	3	5	there	obj_setup	what_no-gap_wh-rc
636	3	6	were	obj_setup	what_no-gap_wh-rc
637	3	7	many	obj_setup	what_no-gap_wh-rc
638	3	8	editors	obj_setup	what_no-gap_wh-rc
639	3	9	who	obj_setup	what_no-gap_wh-rc
640	3	10	reviewed	obj_setup	what_no-gap_wh-rc
641	3	11	the	rc_np	what_no-gap_wh-rc
642	3	12	paper	rc_np	what_no-gap_wh-rc
643	3	13	at	End	what_no-gap_wh-rc
644	3	14	home	End	what_no-gap_wh-rc
645	3	16	.	End	what_no-gap_wh-rc
646	3	17	<eos>	End	what_no-gap_wh-rc
647	4	0	This	Prefix-wh	what_no-gap_wh-rc
648	4	1	was	Prefix-wh	what_no-gap_wh-rc
649	4	2	the	Prefix-wh	what_no-gap_wh-rc
650	4	3	diamond	Prefix-wh	what_no-gap_wh-rc
651	4	4	which	rc_wh	what_no-gap_wh-rc
652	4	5	there	obj_setup	what_no-gap_wh-rc
653	4	6	is	obj_setup	what_no-gap_wh-rc
654	4	7	nobody	obj_setup	what_no-gap_wh-rc
655	4	8	in	obj_setup	what_no-gap_wh-rc
656	4	9	the	obj_setup	what_no-gap_wh-rc
657	4	10	world	obj_setup	what_no-gap_wh-rc
658	4	11	who	obj_setup	what_no-gap_wh-rc
659	4	12	can	obj_setup	what_no-gap_wh-rc
660	4	13	afford	obj_setup	what_no-gap_wh-rc
661	4	14	the	rc_np	what_no-gap_wh-rc
662	4	15	price	rc_np	what_no-gap_wh-rc
663	4	16	at	End	what_no-gap_wh-rc
664	4	17	the	End	what_no-gap_wh-rc
665	4	18	pharmacy	End	what_no-gap_wh-rc
666	4	20	.	End	what_no-gap_wh-rc
667	4	21	<eos>	End	what_no-gap_wh-rc
668	5	0	This	Prefix-wh	what_no-gap_wh-rc
669	5	1	was	Prefix-wh	what_no-gap_wh-rc
670	5	2	the	Prefix-wh	what_no-gap_wh-rc
671	5	3	email	Prefix-wh	what_no-gap_wh-rc
672	5	4	which	rc_wh	what_no-gap_wh-rc
673	5	5	there	obj_setup	what_no-gap_wh-rc
674	5	6	were	obj_setup	what_no-gap_wh-rc
675	5	7	many	obj_setup	what_no-gap_wh-rc
676	5	8	employees	obj_setup	what_no-gap_wh-rc
677	5	9	who	obj_setup	what_no-gap_wh-rc
678	5	10	forwarded	obj_setup	what_no-gap_wh-rc
679	5	11	the	rc_np	what_no-gap_wh-rc
680	5	12	message	rc_np	what_no-gap_wh-rc
681	5	13	at	End	what_no-gap_wh-rc
682	5	14	work	End	what_no-gap_wh-rc
683	5	16	.	End	what_no-gap_wh-rc
684	5	17	<eos>	End	what_no-gap_wh-rc
685	6	0	This	Prefix-wh	what_no-gap_wh-rc
686	6	1	was	Prefix-wh	what_no-gap_wh-rc
687	6	2	the	Prefix-wh	what_no-gap_wh-rc
688	6	3	weather	Prefix-wh	what_no-gap_wh-rc
689	6	4	which	rc_wh	what_no-gap_wh-rc
690	6	5	there	obj_setup	what_no-gap_wh-rc
691	6	6	are	obj_setup	what_no-gap_wh-rc
692	6	7	many	obj_setup	what_no-gap_wh-rc
693	6	8	people	obj_setup	what_no-gap_wh-rc
694	6	9	who	obj_setup	what_no-gap_wh-rc
695	6	10	like	obj_setup	what_no-gap_wh-rc
696	6	11	the	rc_np	what_no-gap_wh-rc
697	6	12	beach	rc_np	what_no-gap_wh-rc
698	6	13	for	End	what_no-gap_wh-rc
699	6	14	windsurfing	End	what_no-gap_wh-rc
700	6	16	.	End	what_no-gap_wh-rc
701	6	17	<eos>	End	what_no-gap_wh-rc
702	7	0	This	Prefix-wh	what_no-gap_wh-rc
703	7	1	was	Prefix-wh	what_no-gap_wh-rc
704	7	2	the	Prefix-wh	what_no-gap_wh-rc
705	7	3	method	Prefix-wh	what_no-gap_wh-rc
706	7	4	which	rc_wh	what_no-gap_wh-rc
707	7	5	there	obj_setup	what_no-gap_wh-rc
708	7	6	were	obj_setup	what_no-gap_wh-rc
709	7	7	many	obj_setup	what_no-gap_wh-rc
710	7	8	artists	obj_setup	what_no-gap_wh-rc
711	7	9	who	obj_setup	what_no-gap_wh-rc
712	7	10	used	obj_setup	what_no-gap_wh-rc
713	7	11	this	rc_np	what_no-gap_wh-rc
714	7	12	technique	rc_np	what_no-gap_wh-rc
715	7	13	in	End	what_no-gap_wh-rc
716	7	14	excess	End	what_no-gap_wh-rc
717	7	16	.	End	what_no-gap_wh-rc
718	7	17	<eos>	End	what_no-gap_wh-rc
719	8	0	This	Prefix-wh	what_no-gap_wh-rc
720	8	1	was	Prefix-wh	what_no-gap_wh-rc
721	8	2	the	Prefix-wh	what_no-gap_wh-rc
722	8	3	paper	Prefix-wh	what_no-gap_wh-rc
723	8	4	which	rc_wh	what_no-gap_wh-rc
724	8	5	we	obj_setup	what_no-gap_wh-rc
725	8	6	really	obj_setup	what_no-gap_wh-rc
726	8	7	need	obj_setup	what_no-gap_wh-rc
727	8	8	to	obj_setup	what_no-gap_wh-rc
728	8	9	find	obj_setup	what_no-gap_wh-rc
729	8	10	someone	obj_setup	what_no-gap_wh-rc
730	8	11	who	obj_setup	what_no-gap_wh-rc
731	8	12	understands	obj_setup	what_no-gap_wh-rc
732	8	13	the	rc_np	what_no-gap_wh-rc
733	8	14	problem	rc_np	what_no-gap_wh-rc
734	8	15	in	End	what_no-gap_wh-rc
735	8	16	full	End	what_no-gap_wh-rc
736	8	18	.	End	what_no-gap_wh-rc
737	8	19	<eos>	End	what_no-gap_wh-rc
738	9	0	This	Prefix-wh	what_no-gap_wh-rc
739	9	1	was	Prefix-wh	what_no-gap_wh-rc
740	9	2	the	Prefix-wh	what_no-gap_wh-rc
741	9	3	prototype	Prefix-wh	what_no-gap_wh-rc
742	9	4	which	rc_wh	what_no-gap_wh-rc
743	9	5	there	obj_setup	what_no-gap_wh-rc
744	9	6	were	obj_setup	what_no-gap_wh-rc
745	9	7	many	obj_setup	what_no-gap_wh-rc
746	9	8	engineers	obj_setup	what_no-gap_wh-rc
747	9	9	who	obj_setup	what_no-gap_wh-rc
748	9	10	tested	obj_setup	what_no-gap_wh-rc
749	9	11	the	rc_np	what_no-gap_wh-rc
750	9	12	hypothesis	rc_np	what_no-gap_wh-rc
751	9	13	at	End	what_no-gap_wh-rc
752	9	14	the	End	what_no-gap_wh-rc
753	9	15	lab	End	what_no-gap_wh-rc
754	9	17	.	End	what_no-gap_wh-rc
755	9	18	<eos>	End	what_no-gap_wh-rc
756	10	0	This	Prefix-wh	what_no-gap_wh-rc
757	10	1	was	Prefix-wh	what_no-gap_wh-rc
758	10	2	the	Prefix-wh	what_no-gap_wh-rc
759	10	3	decision	Prefix-wh	what_no-gap_wh-rc
760	10	4	which	rc_wh	what_no-gap_wh-rc
761	10	5	there	obj_setup	what_no-gap_wh-rc
762	10	6	are	obj_setup	what_no-gap_wh-rc
763	10	7	many	obj_setup	what_no-gap_wh-rc
764	10	8	people	obj_setup	what_no-gap_wh-rc
765	10	9	who	obj_setup	what_no-gap_wh-rc
766	10	10	condone	obj_setup	what_no-gap_wh-rc
767	10	11	the	rc_np	what_no-gap_wh-rc
768	10	12	war	rc_np	what_no-gap_wh-rc
769	10	13	at	End	what_no-gap_wh-rc
770	10	14	the	End	what_no-gap_wh-rc
771	10	15	moment	End	what_no-gap_wh-rc
772	10	17	.	End	what_no-gap_wh-rc
773	10	18	<eos>	End	what_no-gap_wh-rc
774	11	0	This	Prefix-wh	what_no-gap_wh-rc
775	11	1	was	Prefix-wh	what_no-gap_wh-rc
776	11	2	the	Prefix-wh	what_no-gap_wh-rc
777	11	3	candidate	Prefix-wh	what_no-gap_wh-rc
778	11	4	which	rc_wh	what_no-gap_wh-rc
779	11	5	there	obj_setup	what_no-gap_wh-rc
780	11	6	were	obj_setup	what_no-gap_wh-rc
781	11	7	many	obj_setup	what_no-gap_wh-rc
782	11	8	celebrities	obj_setup	what_no-gap_wh-rc
783	11	9	who	obj_setup	what_no-gap_wh-rc
784	11	10	endorsed	obj_setup	what_no-gap_wh-rc
785	11	11	the	rc_np	what_no-gap_wh-rc
786	11	12	plan	rc_np	what_no-gap_wh-rc
787	11	13	at	End	what_no-gap_wh-rc
788	11	14	the	End	what_no-gap_wh-rc
789	11	15	event	End	what_no-gap_wh-rc
790	11	17	.	End	what_no-gap_wh-rc
791	11	18	<eos>	End	what_no-gap_wh-rc
792	12	0	This	Prefix-wh	what_no-gap_wh-rc
793	12	1	was	Prefix-wh	what_no-gap_wh-rc
794	12	2	the	Prefix-wh	what_no-gap_wh-rc
795	12	3	dialect	Prefix-wh	what_no-gap_wh-rc
796	12	4	which	rc_wh	what_no-gap_wh-rc
797	12	5	there	obj_setup	what_no-gap_wh-rc
798	12	6	were	obj_setup	what_no-gap_wh-rc
799	12	7	many	obj_setup	what_no-gap_wh-rc
800	12	8	people	obj_setup	what_no-gap_wh-rc
801	12	9	who	obj_setup	what_no-gap_wh-rc
802	12	10	grew	obj_setup	what_no-gap_wh-rc
803	12	11	up	obj_setup	what_no-gap_wh-rc
804	12	12	with	obj_setup	what_no-gap_wh-rc
805	12	13	the	rc_np	what_no-gap_wh-rc
806	12	14	language	rc_np	what_no-gap_wh-rc
807	12	15	at	End	what_no-gap_wh-rc
808	12	16	home	End	what_no-gap_wh-rc
809	12	18	.	End	what_no-gap_wh-rc
810	12	19	<eos>	End	what_no-gap_wh-rc
811	13	0	This	Prefix-wh	what_no-gap_wh-rc
812	13	1	was	Prefix-wh	what_no-gap_wh-rc
813	13	2	the	Prefix-wh	what_no-gap_wh-rc
814	13	3	director	Prefix-wh	what_no-gap_wh-rc
815	13	4	which	rc_wh	what_no-gap_wh-rc
816	13	5	there	obj_setup	what_no-gap_wh-rc
817	13	6	were	obj_setup	what_no-gap_wh-rc
818	13	7	many	obj_setup	what_no-gap_wh-rc
819	13	8	actors	obj_setup	what_no-gap_wh-rc
820	13	9	who	obj_setup	what_no-gap_wh-rc
821	13	10	worked	obj_setup	what_no-gap_wh-rc
822	13	11	with	obj_setup	what_no-gap_wh-rc
823	13	12	the	rc_np	what_no-gap_wh-rc
824	13	13	producer	rc_np	what_no-gap_wh-rc
825	13	14	under	End	what_no-gap_wh-rc
826	13	15	stress	End	what_no-gap_wh-rc
827	13	17	.	End	what_no-gap_wh-rc
828	13	18	<eos>	End	what_no-gap_wh-rc
829	14	0	This	Prefix-wh	what_no-gap_wh-rc
830	14	1	was	Prefix-wh	what_no-gap_wh-rc
831	14	2	the	Prefix-wh	what_no-gap_wh-rc
832	14	3	problem	Prefix-wh	what_no-gap_wh-rc
833	14	4	which	rc_wh	what_no-gap_wh-rc
834	14	5	there	obj_setup	what_no-gap_wh-rc
835	14	6	were	obj_setup	what_no-gap_wh-rc
836	14	7	many	obj_setup	what_no-gap_wh-rc
837	14	8	mathematicians	obj_setup	what_no-gap_wh-rc
838	14	9	who	obj_setup	what_no-gap_wh-rc
839	14	10	worked	obj_setup	what_no-gap_wh-rc
840	14	11	on	obj_setup	what_no-gap_wh-rc
841	14	12	the	rc_np	what_no-gap_wh-rc
842	14	13	project	rc_np	what_no-gap_wh-rc
843	14	14	for	End	what_no-gap_wh-rc
844	14	15	years	End	what_no-gap_wh-rc
845	14	17	.	End	what_no-gap_wh-rc
846	14	18	<eos>	End	what_no-gap_wh-rc
847	15	0	This	Prefix-wh	what_no-gap_wh-rc
848	15	1	was	Prefix-wh	what_no-gap_wh-rc
849	15	2	the	Prefix-wh	what_no-gap_wh-rc
850	15	3	routine	Prefix-wh	what_no-gap_wh-rc
851	15	4	which	rc_wh	what_no-gap_wh-rc
852	15	5	there	obj_setup	what_no-gap_wh-rc
853	15	6	were	obj_setup	what_no-gap_wh-rc
854	15	7	many	obj_setup	what_no-gap_wh-rc
855	15	8	gymnasts	obj_setup	what_no-gap_wh-rc
856	15	9	who	obj_setup	what_no-gap_wh-rc
857	15	10	mastered	obj_setup	what_no-gap_wh-rc
858	15	11	the	rc_np	what_no-gap_wh-rc
859	15	12	subject	rc_np	what_no-gap_wh-rc
860	15	13	with	End	what_no-gap_wh-rc
861	15	14	difficulty	End	what_no-gap_wh-rc
862	15	16	.	End	what_no-gap_wh-rc
863	15	17	<eos>	End	what_no-gap_wh-rc
864	16	0	This	Prefix-wh	what_no-gap_wh-rc
865	16	1	was	Prefix-wh	what_no-gap_wh-rc
866	16	2	the	Prefix-wh	what_no-gap_wh-rc
867	16	3	ruling	Prefix-wh	what_no-gap_wh-rc
868	16	4	which	rc_wh	what_no-gap_wh-rc
869	16	5	there	obj_setup	what_no-gap_wh-rc
870	16	6	were	obj_setup	what_no-gap_wh-rc
871	16	7	many	obj_setup	what_no-gap_wh-rc
872	16	8	jurors	obj_setup	what_no-gap_wh-rc
873	16	9	who	obj_setup	what_no-gap_wh-rc
874	16	10	disliked	obj_setup	what_no-gap_wh-rc
875	16	11	the	rc_np	what_no-gap_wh-rc
876	16	12	schedule	rc_np	what_no-gap_wh-rc
877	16	13	at	End	what_no-gap_wh-rc
878	16	14	the	End	what_no-gap_wh-rc
879	16	15	trial	End	what_no-gap_wh-rc
880	16	17	.	End	what_no-gap_wh-rc
881	16	18	<eos>	End	what_no-gap_wh-rc
882	17	0	This	Prefix-wh	what_no-gap_wh-rc
883	17	1	was	Prefix-wh	what_no-gap_wh-rc
884	17	2	the	Prefix-wh	what_no-gap_wh-rc
885	17	3	stock	Prefix-wh	what_no-gap_wh-rc
886	17	4	which	rc_wh	what_no-gap_wh-rc
887	17	5	there	obj_setup	what_no-gap_wh-rc
888	17	6	were	obj_setup	what_no-gap_wh-rc
889	17	7	many	obj_setup	what_no-gap_wh-rc
890	17	8	brokers	obj_setup	what_no-gap_wh-rc
891	17	9	who	obj_setup	what_no-gap_wh-rc
892	17	10	bought	obj_setup	what_no-gap_wh-rc
893	17	11	the	rc_np	what_no-gap_wh-rc
894	17	12	bonds	rc_np	what_no-gap_wh-rc
895	17	13	on	End	what_no-gap_wh-rc
896	17	14	the	End	what_no-gap_wh-rc
897	17	15	website	End	what_no-gap_wh-rc
898	17	17	.	End	what_no-gap_wh-rc
899	17	18	<eos>	End	what_no-gap_wh-rc
900	0	0	This	Prefix-wh	what_gap_wh-rc
901	0	1	was	Prefix-wh	what_gap_wh-rc
902	0	2	the	Prefix-wh	what_gap_wh-rc
903	0	3	battle	Prefix-wh	what_gap_wh-rc
904	0	4	which	rc_wh	what_gap_wh-rc
905	0	5	there	obj_setup	what_gap_wh-rc
906	0	6	were	obj_setup	what_gap_wh-rc
907	0	7	many	obj_setup	what_gap_wh-rc
908	0	8	historians	obj_setup	what_gap_wh-rc
909	0	9	who	obj_setup	what_gap_wh-rc
910	0	10	dismissed	obj_setup	what_gap_wh-rc
911	0	11	at	End	what_gap_wh-rc
912	0	12	the	End	what_gap_wh-rc
913	0	13	meeting	End	what_gap_wh-rc
914	0	15	.	End	what_gap_wh-rc
915	0	16	<eos>	End	what_gap_wh-rc
916	1	0	This	Prefix-wh	what_gap_wh-rc
917	1	1	was	Prefix-wh	what_gap_wh-rc
918	1	2	the	Prefix-wh	what_gap_wh-rc
919	1	3	bill	Prefix-wh	what_gap_wh-rc
920	1	4	which	rc_wh	what_gap_wh-rc
921	1	5	there	obj_setup	what_gap_wh-rc
922	1	6	were	obj_setup	what_gap_wh-rc
923	1	7	many	obj_setup	what_gap_wh-rc
924	1	8	senators	obj_setup	what_gap_wh-rc
925	1	9	who	obj_setup	what_gap_wh-rc
926	1	10	supported	obj_setup	what_gap_wh-rc
927	1	11	at	End	what_gap_wh-rc
928	1	12	the	End	what_gap_wh-rc
929	1	13	hearing	End	what_gap_wh-rc
930	1	15	.	End	what_gap_wh-rc
931	1	16	<eos>	End	what_gap_wh-rc
932	2	0	This	Prefix-wh	what_gap_wh-rc
933	2	1	was	Prefix-wh	what_gap_wh-rc
934	2	2	the	Prefix-wh	what_gap_wh-rc
935	2	3	medicine	Prefix-wh	what_gap_wh-rc
936	2	4	which	rc_wh	what_gap_wh-rc
937	2	5	there	obj_setup	what_gap_wh-rc
938	2	6	were	obj_setup	what_gap_wh-rc
939	2	7	many	obj_setup	what_gap_wh-rc
940	2	8	doctors	obj_setup	what_gap_wh-rc
941	2	9	who	obj_setup	what_gap_wh-rc
942	2	10	prescribed	obj_setup	what_gap_wh-rc
943	2	11	at	End	what_gap_wh-rc
944	2	12	the	End	what_gap_wh-rc
945	2	13	hospital	End	what_gap_wh-rc
946	2	15	.	End	what_gap_wh-rc
947	2	16	<eos>	End	what_gap_wh-rc
948	3	0	This	Prefix-wh	what_gap_wh-rc
949	3	1	was	Prefix-wh	what_gap_wh-rc
950	3	2	the	Prefix-wh	what_gap_wh-rc
951	3	3	article	Prefix-wh	what_gap_wh-rc
952	3	4	which	rc_wh	what_gap_wh-rc
953	3	5	there	obj_setup	what_gap_wh-rc
954	3	6	were	obj_setup	what_gap_wh-rc
955	3	7	many	obj_setup	what_gap_wh-rc
956	3	8	editors	obj_setup	what_gap_wh-rc
957	3	9	who	obj_setup	what_gap_wh-rc
958	3	10	reviewed	obj_setup	what_gap_wh-rc
959	3	11	at	End	what_gap_wh-rc
960	3	12	home	End	what_gap_wh-rc
961	3	14	.	End	what_gap_wh-rc
962	3	15	<eos>	End	what_gap_wh-rc
963	4	0	This	Prefix-wh	what_gap_wh-rc
964	4	1	was	Prefix-wh	what_gap_wh-rc
965	4	2	the	Prefix-wh	what_gap_wh-rc
966	4	3	diamond	Prefix-wh	what_gap_wh-rc
967	4	4	which	rc_wh	what_gap_wh-rc
968	4	5	there	obj_setup	what_gap_wh-rc
969	4	6	is	obj_setup	what_gap_wh-rc
970	4	7	nobody	obj_setup	what_gap_wh-rc
971	4	8	in	obj_setup	what_gap_wh-rc
972	4	9	the	obj_setup	what_gap_wh-rc
973	4	10	world	obj_setup	what_gap_wh-rc
974	4	11	who	obj_setup	what_gap_wh-rc
975	4	12	can	obj_setup	what_gap_wh-rc
976	4	13	afford	obj_setup	what_gap_wh-rc
977	4	14	at	End	what_gap_wh-rc
978	4	15	the	End	what_gap_wh-rc
979	4	16	pharmacy	End	what_gap_wh-rc
980	4	18	.	End	what_gap_wh-rc
981	4	19	<eos>	End	what_gap_wh-rc
982	5	0	This	Prefix-wh	what_gap_wh-rc
983	5	1	was	Prefix-wh	what_gap_wh-rc
984	5	2	the	Prefix-wh	what_gap_wh-rc
985	5	3	email	Prefix-wh	what_gap_wh-rc
986	5	4	which	rc_wh	what_gap_wh-rc
987	5	5	there	obj_setup	what_gap_wh-rc
988	5	6	were	obj_setup	what_gap_wh-rc
989	5	7	many	obj_setup	what_gap_wh-rc
990	5	8	employees	obj_setup	what_gap_wh-rc
991	5	9	who	obj_setup	what_gap_wh-rc
992	5	10	forwarded	obj_setup	what_gap_wh-rc
993	5	11	at	End	what_gap_wh-rc
994	5	12	work	End	what_gap_wh-rc
995	5	14	.	End	what_gap_wh-rc
996	5	15	<eos>	End	what_gap_wh-rc
997	6	0	This	Prefix-wh	what_gap_wh-rc
998	6	1	was	Prefix-wh	what_gap_wh-rc
999	6	2	the	Prefix-wh	what_gap_wh-rc
1000	6	3	weather	Prefix-wh	what_gap_wh-rc
1001	6	4	which	rc_wh	what_gap_wh-rc
1002	6	5	there	obj_setup	what_gap_wh-rc
1003	6	6	are	obj_setup	what_gap_wh-rc
1004	6	7	many	obj_setup	what_gap_wh-rc
1005	6	8	people	obj_setup	what_gap_wh-rc
1006	6	9	who	obj_setup	what_gap_wh-rc
1007	6	10	like	obj_setup	what_gap_wh-rc
1008	6	11	for	End	what_gap_wh-rc
1009	6	12	windsurfing	End	what_gap_wh-rc
1010	6	14	.	End	what_gap_wh-rc
1011	6	15	<eos>	End	what_gap_wh-rc
1012	7	0	This	Prefix-wh	what_gap_wh-rc
1013	7	1	was	Prefix-wh	what_gap_wh-rc
1014	7	2	the	Prefix-wh	what_gap_wh-rc
1015	7	3	method	Prefix-wh	what_gap_wh-rc
1016	7	4	which	rc_wh	what_gap_wh-rc
1017	7	5	there	obj_setup	what_gap_wh-rc
1018	7	6	were	obj_setup	what_gap_wh-rc
1019	7	7	many	obj_setup	what_gap_wh-rc
1020	7	8	artists	obj_setup	what_gap_wh-rc
1021	7	9	who	obj_setup	what_gap_wh-rc
1022	7	10	used	obj_setup	what_gap_wh-rc
1023	7	11	in	End	what_gap_wh-rc
1024	7	12	excess	End	what_gap_wh-rc
1025	7	14	.	End	what_gap_wh-rc
1026	7	15	<eos>	End	what_gap_wh-rc
1027	8	0	This	Prefix-wh	what_gap_wh-rc
1028	8	1	was	Prefix-wh	what_gap_wh-rc
1029	8	2	the	Prefix-wh	what_gap_wh-rc
1030	8	3	paper	Prefix-wh	what_gap_wh-rc
1031	8	4	which	rc_wh	what_gap_wh-rc
1032	8	5	we	obj_setup	what_gap_wh-rc
1033	8	6	really	obj_setup	what_gap_wh-rc
1034	8	7	need	obj_setup	what_gap_wh-rc
1035	8	8	to	obj_setup	what_gap_wh-rc
1036	8	9	find	obj_setup	what_gap_wh-rc
1037	8	10	someone	obj_setup	what_gap_wh-rc
1038	8	11	who	obj_setup	what_gap_wh-rc
1039	8	12	understands	obj_setup	what_gap_wh-rc
1040	8	13	in	End	what_gap_wh-rc
1041	8	14	full	End	what_gap_wh-rc
1042	8	16	.	End	what_gap_wh-rc
1043	8	17	<eos>	End	what_gap_wh-rc
1044	9	0	This	Prefix-wh	what_gap_wh-rc
1045	9	1	was	Prefix-wh	what_gap_wh-rc
1046	9	2	the	Prefix-wh	what_gap_wh-rc
1047	9	3	prototype	Prefix-wh	what_gap_wh-rc
1048	9	4	which	rc_wh	what_gap_wh-rc
1049	9	5	there	obj_setup	what_gap_wh-rc
1050	9	6	were	obj_setup	what_gap_wh-rc
1051	9	7	many	obj_setup	what_gap_wh-rc
1052	9	8	engineers	obj_setup	what_gap_wh-rc
1053	9	9	who	obj_setup	what_gap_wh-rc
1054	9	10	tested	obj_setup	what_gap_wh-rc
1055	9	11	at	End	what_gap_wh-rc
1056	9	12	the	End	what_gap_wh-rc
1057	9	13	lab	End	what_gap_wh-rc
1058	9	15	.	End	what_gap_wh-rc
1059	9	16	<eos>	End	what_gap_wh-rc
1060	10	0	This	Prefix-wh	what_gap_wh-rc
1061	10	1	was	Prefix-wh	what_gap_wh-rc
1062	10	2	the	Prefix-wh	what_gap_wh-rc
1063	10	3	decision	Prefix-wh	what_gap_wh-rc
1064	10	4	which	rc_wh	what_gap_wh-rc
1065	10	5	there	obj_setup	what_gap_wh-rc
1066	10	6	are	obj_setup	what_gap_wh-rc
1067	10	7	many	obj_setup	what_gap_wh-rc
1068	10	8	people	obj_setup	what_gap_wh-rc
1069	10	9	who	obj_setup	what_gap_wh-rc
1070	10	10	condone	obj_setup	what_gap_wh-rc
1071	10	11	at	End	what_gap_wh-rc
1072	10	12	the	End	what_gap_wh-rc
1073	10	13	moment	End	what_gap_wh-rc
1074	10	15	.	End	what_gap_wh-rc
1075	10	16	<eos>	End	what_gap_wh-rc
1076	11	0	This	Prefix-wh	what_gap_wh-rc
1077	11	1	was	Prefix-wh	what_gap_wh-rc
1078	11	2	the	Prefix-wh	what_gap_wh-rc
1079	11	3	candidate	Prefix-wh	what_gap_wh-rc
1080	11	4	which	rc_wh	what_gap_wh-rc
1081	11	5	there	obj_setup	what_gap_wh-rc
1082	11	6	were	obj_setup	what_gap_wh-rc
