	sent_index	word_index	word	region	condition
666	0	13	the	continuation	what_gap_pos
667	0	14	race	continuation	what_gap_pos
668	0	16	.	End	what_gap_pos
669	0	17	<eos>	End	what_gap_pos
670	1	0	I	prefix	what_gap_pos
671	1	1	wonder	prefix	what_gap_pos
672	1	2	how	what	what_gap_pos
673	1	3	much	what	what_gap_pos
674	1	4	the	subject	what_gap_pos
675	1	5	crate	subject	what_gap_pos
676	1	6	under	subject	what_gap_pos
677	1	7	the	subject	what_gap_pos
678	1	8	silo	subject	what_gap_pos
679	1	9	has	paux	what_gap_pos
680	1	10	weighed	verb	what_gap_pos
681	1	11	during	continuation	what_gap_pos
682	1	12	the	continuation	what_gap_pos
683	1	13	week	continuation	what_gap_pos
684	1	15	.	End	what_gap_pos
685	1	16	<eos>	End	what_gap_pos
686	2	0	I	prefix	what_gap_pos
687	2	1	wonder	prefix	what_gap_pos
688	2	2	how	what	what_gap_pos
689	2	3	much	what	what_gap_pos
690	2	4	money	what	what_gap_pos
691	2	5	the	subject	what_gap_pos
692	2	6	boat	subject	what_gap_pos
693	2	7	at	subject	what_gap_pos
694	2	8	the	subject	what_gap_pos
695	2	9	marina	subject	what_gap_pos
696	2	10	has	paux	what_gap_pos
697	2	11	cost	verb	what_gap_pos
698	2	12	over	continuation	what_gap_pos
699	2	13	the	continuation	what_gap_pos
700	2	14	weekend	continuation	what_gap_pos
701	2	16	.	End	what_gap_pos
702	2	17	<eos>	End	what_gap_pos
703	3	0	I	prefix	what_gap_pos
704	3	1	wonder	prefix	what_gap_pos
705	3	2	how	what	what_gap_pos
706	3	3	much	what	what_gap_pos
707	3	4	damage	what	what_gap_pos
708	3	5	the	subject	what_gap_pos
709	3	6	house	subject	what_gap_pos
710	3	7	at	subject	what_gap_pos
711	3	8	the	subject	what_gap_pos
712	3	9	end	subject	what_gap_pos
713	3	10	of	subject	what_gap_pos
714	3	11	the	subject	what_gap_pos
715	3	12	street	subject	what_gap_pos
716	3	13	has	paux	what_gap_pos
717	3	14	suffered	verb	what_gap_pos
718	3	15	during	continuation	what_gap_pos
719	3	16	the	continuation	what_gap_pos
720	3	17	storm	continuation	what_gap_pos
721	3	19	.	End	what_gap_pos
722	3	20	<eos>	End	what_gap_pos
723	4	0	I	prefix	what_gap_pos
724	4	1	wonder	prefix	what_gap_pos
725	4	2	how	what	what_gap_pos
726	4	3	hot	what	what_gap_pos
727	4	4	the	subject	what_gap_pos
728	4	5	engine	subject	what_gap_pos
729	4	6	of	subject	what_gap_pos
730	4	7	the	subject	what_gap_pos
731	4	8	car	subject	what_gap_pos
732	4	9	has	paux	what_gap_pos
733	4	10	become	verb	what_gap_pos
734	4	11	on	continuation	what_gap_pos
735	4	12	the	continuation	what_gap_pos
736	4	13	trip	continuation	what_gap_pos
737	4	15	.	End	what_gap_pos
738	4	16	<eos>	End	what_gap_pos
739	5	0	I	prefix	what_gap_pos
740	5	1	wonder	prefix	what_gap_pos
741	5	2	how	what	what_gap_pos
742	5	3	much	what	what_gap_pos
743	5	4	capital	what	what_gap_pos
744	5	5	the	subject	what_gap_pos
745	5	6	owner	subject	what_gap_pos
746	5	7	of	subject	what_gap_pos
747	5	8	the	subject	what_gap_pos
748	5	9	house	subject	what_gap_pos
749	5	10	has	paux	what_gap_pos
750	5	11	wasted	verb	what_gap_pos
751	5	12	over	continuation	what_gap_pos
752	5	13	the	continuation	what_gap_pos
753	5	14	years	continuation	what_gap_pos
754	5	16	.	End	what_gap_pos
755	5	17	<eos>	End	what_gap_pos
756	6	0	I	prefix	what_gap_pos
757	6	1	wonder	prefix	what_gap_pos
758	6	2	how	what	what_gap_pos
759	6	3	dirty	what	what_gap_pos
760	6	4	the	subject	what_gap_pos
761	6	5	window	subject	what_gap_pos
762	6	6	of	subject	what_gap_pos
763	6	7	the	subject	what_gap_pos
764	6	8	den	subject	what_gap_pos
765	6	9	has	paux	what_gap_pos
766	6	10	been	verb	what_gap_pos
767	6	11	over	continuation	what_gap_pos
768	6	12	the	continuation	what_gap_pos
769	6	13	years	continuation	what_gap_pos
770	6	15	.	End	what_gap_pos
771	6	16	<eos>	End	what_gap_pos
772	7	0	I	prefix	what_gap_pos
773	7	1	wonder	prefix	what_gap_pos
774	7	2	how	what	what_gap_pos
775	7	3	heavy	what	what_gap_pos
776	7	4	the	subject	what_gap_pos
777	7	5	snow	subject	what_gap_pos
778	7	6	on	subject	what_gap_pos
779	7	7	the	subject	what_gap_pos
780	7	8	roof	subject	what_gap_pos
781	7	9	has	paux	what_gap_pos
782	7	10	been	verb	what_gap_pos
783	7	11	by	continuation	what_gap_pos
784	7	12	tomorrow	continuation	what_gap_pos
785	7	14	.	End	what_gap_pos
786	7	15	<eos>	End	what_gap_pos
787	8	0	I	prefix	what_gap_pos
788	8	1	wonder	prefix	what_gap_pos
789	8	2	how	what	what_gap_pos
790	8	3	thick	what	what_gap_pos
791	8	4	the	subject	what_gap_pos
792	8	5	ice	subject	what_gap_pos
793	8	6	on	subject	what_gap_pos
794	8	7	the	subject	what_gap_pos
795	8	8	lake	subject	what_gap_pos
796	8	9	has	paux	what_gap_pos
797	8	10	been	verb	what_gap_pos
798	8	11	over	continuation	what_gap_pos
799	8	12	the	continuation	what_gap_pos
800	8	13	winter	continuation	what_gap_pos
801	8	15	.	End	what_gap_pos
802	8	16	<eos>	End	what_gap_pos
803	9	0	I	prefix	what_gap_pos
804	9	1	wonder	prefix	what_gap_pos
805	9	2	how	what	what_gap_pos
806	9	3	loud	what	what_gap_pos
807	9	4	the	subject	what_gap_pos
808	9	5	stereo	subject	what_gap_pos
809	9	6	in	subject	what_gap_pos
810	9	7	the	subject	what_gap_pos
811	9	8	basement	subject	what_gap_pos
812	9	9	has	paux	what_gap_pos
813	9	10	been	verb	what_gap_pos
814	9	11	for	continuation	what_gap_pos
815	9	12	the	continuation	what_gap_pos
816	9	13	adults	continuation	what_gap_pos
817	9	15	.	End	what_gap_pos
818	9	16	<eos>	End	what_gap_pos
819	10	0	I	prefix	what_gap_pos
820	10	1	wonder	prefix	what_gap_pos
821	10	2	how	what	what_gap_pos
822	10	3	sweet	what	what_gap_pos
823	10	4	the	subject	what_gap_pos
824	10	5	icing	subject	what_gap_pos
825	10	6	on	subject	what_gap_pos
826	10	7	the	subject	what_gap_pos
827	10	8	cake	subject	what_gap_pos
828	10	9	has	paux	what_gap_pos
829	10	10	been	verb	what_gap_pos
830	10	11	at	continuation	what_gap_pos
831	10	12	parties	continuation	what_gap_pos
832	10	14	.	End	what_gap_pos
833	10	15	<eos>	End	what_gap_pos
834	11	0	I	prefix	what_gap_pos
835	11	1	wonder	prefix	what_gap_pos
836	11	2	how	what	what_gap_pos
837	11	3	cold	what	what_gap_pos
838	11	4	the	subject	what_gap_pos
839	11	5	vagrant	subject	what_gap_pos
840	11	6	under	subject	what_gap_pos
841	11	7	the	subject	what_gap_pos
842	11	8	bridge	subject	what_gap_pos
843	11	9	has	paux	what_gap_pos
844	11	10	been	verb	what_gap_pos
845	11	11	at	continuation	what_gap_pos
846	11	12	night	continuation	what_gap_pos
847	11	14	.	End	what_gap_pos
848	11	15	<eos>	End	what_gap_pos
849	12	0	I	prefix	what_gap_pos
850	12	1	wonder	prefix	what_gap_pos
851	12	2	how	what	what_gap_pos
852	12	3	long	what	what_gap_pos
853	12	4	the	subject	what_gap_pos
854	12	5	doctor	subject	what_gap_pos
855	12	6	in	subject	what_gap_pos
856	12	7	the	subject	what_gap_pos
857	12	8	room	subject	what_gap_pos
858	12	9	has	paux	what_gap_pos
859	12	10	taken	verb	what_gap_pos
860	12	11	to	continuation	what_gap_pos
861	12	12	decide	continuation	what_gap_pos
862	12	14	.	End	what_gap_pos
863	12	15	<eos>	End	what_gap_pos
864	0	0	I	prefix	that_no-gap_neg
865	0	1	wonder	prefix	that_no-gap_neg
866	0	2	if	that	that_no-gap_neg
867	0	3	the	subject	that_no-gap_neg
868	0	4	owner	subject	that_no-gap_neg
869	0	5	of	subject	that_no-gap_neg
870	0	6	the	subject	that_no-gap_neg
871	0	7	truck	subject	that_no-gap_neg
872	0	8	has	naux	that_no-gap_neg
873	0	9	not	naux	that_no-gap_neg
874	0	10	driven	verb	that_no-gap_neg
875	0	11	at	verb	that_no-gap_neg
876	0	12	this	object	that_no-gap_neg
877	0	13	speed	object	that_no-gap_neg
878	0	14	during	continuation	that_no-gap_neg
879	0	15	the	continuation	that_no-gap_neg
880	0	16	race	continuation	that_no-gap_neg
881	0	18	.	End	that_no-gap_neg
882	0	19	<eos>	End	that_no-gap_neg
883	1	0	I	prefix	that_no-gap_neg
884	1	1	wonder	prefix	that_no-gap_neg
885	1	2	if	that	that_no-gap_neg
886	1	3	the	subject	that_no-gap_neg
887	1	4	crate	subject	that_no-gap_neg
888	1	5	under	subject	that_no-gap_neg
889	1	6	the	subject	that_no-gap_neg
890	1	7	silo	subject	that_no-gap_neg
891	1	8	has	naux	that_no-gap_neg
892	1	9	not	naux	that_no-gap_neg
893	1	10	weighed	verb	that_no-gap_neg
894	1	11	a	object	that_no-gap_neg
895	1	12	ton	object	that_no-gap_neg
896	1	13	during	continuation	that_no-gap_neg
897	1	14	the	continuation	that_no-gap_neg
898	1	15	week	continuation	that_no-gap_neg
899	1	17	.	End	that_no-gap_neg
900	1	18	<eos>	End	that_no-gap_neg
901	2	0	I	prefix	that_no-gap_neg
902	2	1	wonder	prefix	that_no-gap_neg
903	2	2	if	that	that_no-gap_neg
904	2	3	the	subject	that_no-gap_neg
905	2	4	boat	subject	that_no-gap_neg
906	2	5	at	subject	that_no-gap_neg
907	2	6	the	subject	that_no-gap_neg
908	2	7	marina	subject	that_no-gap_neg
909	2	8	has	naux	that_no-gap_neg
910	2	9	not	naux	that_no-gap_neg
911	2	10	cost	verb	that_no-gap_neg
912	2	11	ten	object	that_no-gap_neg
913	2	12	grand	object	that_no-gap_neg
914	2	13	over	continuation	that_no-gap_neg
915	2	14	the	continuation	that_no-gap_neg
916	2	15	weekend	continuation	that_no-gap_neg
917	2	17	.	End	that_no-gap_neg
918	2	18	<eos>	End	that_no-gap_neg
919	3	0	I	prefix	that_no-gap_neg
920	3	1	wonder	prefix	that_no-gap_neg
921	3	2	if	that	that_no-gap_neg
922	3	3	the	subject	that_no-gap_neg
923	3	4	house	subject	that_no-gap_neg
924	3	5	at	subject	that_no-gap_neg
925	3	6	the	subject	that_no-gap_neg
926	3	7	end	subject	that_no-gap_neg
927	3	8	of	subject	that_no-gap_neg
928	3	9	the	subject	that_no-gap_neg
929	3	10	street	subject	that_no-gap_neg
930	3	11	has	naux	that_no-gap_neg
931	3	12	not	naux	that_no-gap_neg
932	3	13	suffered	verb	that_no-gap_neg
933	3	14	a	object	that_no-gap_neg
934	3	15	direct	object	that_no-gap_neg
935	3	16	hit	object	that_no-gap_neg
936	3	17	during	continuation	that_no-gap_neg
937	3	18	the	continuation	that_no-gap_neg
938	3	19	storm	continuation	that_no-gap_neg
939	3	21	.	End	that_no-gap_neg
940	3	22	<eos>	End	that_no-gap_neg
941	4	0	I	prefix	that_no-gap_neg
942	4	1	wonder	prefix	that_no-gap_neg
943	4	2	if	that	that_no-gap_neg
944	4	3	the	subject	that_no-gap_neg
945	4	4	engine	subject	that_no-gap_neg
946	4	5	of	subject	that_no-gap_neg
947	4	6	the	subject	that_no-gap_neg
948	4	7	car	subject	that_no-gap_neg
949	4	8	has	naux	that_no-gap_neg
950	4	9	not	naux	that_no-gap_neg
951	4	10	become	verb	that_no-gap_neg
952	4	11	overheated	object	that_no-gap_neg
953	4	12	on	continuation	that_no-gap_neg
954	4	13	the	continuation	that_no-gap_neg
955	4	14	trip	continuation	that_no-gap_neg
956	4	16	.	End	that_no-gap_neg
957	4	17	<eos>	End	that_no-gap_neg
958	5	0	I	prefix	that_no-gap_neg
959	5	1	wonder	prefix	that_no-gap_neg
960	5	2	if	that	that_no-gap_neg
961	5	3	the	subject	that_no-gap_neg
962	5	4	owner	subject	that_no-gap_neg
963	5	5	of	subject	that_no-gap_neg
964	5	6	the	subject	that_no-gap_neg
965	5	7	house	subject	that_no-gap_neg
966	5	8	has	naux	that_no-gap_neg
967	5	9	not	naux	that_no-gap_neg
968	5	10	wasted	verb	that_no-gap_neg
969	5	11	their	object	that_no-gap_neg
970	5	12	money	object	that_no-gap_neg
971	5	13	over	continuation	that_no-gap_neg
972	5	14	the	continuation	that_no-gap_neg
973	5	15	years	continuation	that_no-gap_neg
974	5	17	.	End	that_no-gap_neg
975	5	18	<eos>	End	that_no-gap_neg
976	6	0	I	prefix	that_no-gap_neg
977	6	1	wonder	prefix	that_no-gap_neg
978	6	2	if	that	that_no-gap_neg
979	6	3	the	subject	that_no-gap_neg
980	6	4	window	subject	that_no-gap_neg
981	6	5	of	subject	that_no-gap_neg
982	6	6	the	subject	that_no-gap_neg
983	6	7	den	subject	that_no-gap_neg
984	6	8	has	naux	that_no-gap_neg
985	6	9	not	naux	that_no-gap_neg
986	6	10	been	verb	that_no-gap_neg
987	6	11	the	object	that_no-gap_neg
988	6	12	same	object	that_no-gap_neg
989	6	13	over	continuation	that_no-gap_neg
990	6	14	the	continuation	that_no-gap_neg
991	6	15	years	continuation	that_no-gap_neg
992	6	17	.	End	that_no-gap_neg
993	6	18	<eos>	End	that_no-gap_neg
994	7	0	I	prefix	that_no-gap_neg
995	7	1	wonder	prefix	that_no-gap_neg
996	7	2	if	that	that_no-gap_neg
997	7	3	the	subject	that_no-gap_neg
998	7	4	snow	subject	that_no-gap_neg
999	7	5	on	subject	that_no-gap_neg
1000	7	6	the	subject	that_no-gap_neg
1001	7	7	roof	subject	that_no-gap_neg
1002	7	8	has	naux	that_no-gap_neg
1003	7	9	not	naux	that_no-gap_neg
1004	7	10	been	verb	that_no-gap_neg
1005	7	11	a	object	that_no-gap_neg
1006	7	12	problem	object	that_no-gap_neg
1007	7	13	by	continuation	that_no-gap_neg
1008	7	14	tomorrow	continuation	that_no-gap_neg
1009	7	16	.	End	that_no-gap_neg
1010	7	17	<eos>	End	that_no-gap_neg
1011	8	0	I	prefix	that_no-gap_neg
1012	8	1	wonder	prefix	that_no-gap_neg
1013	8	2	if	that	that_no-gap_neg
1014	8	3	the	subject	that_no-gap_neg
1015	8	4	ice	subject	that_no-gap_neg
1016	8	5	on	subject	that_no-gap_neg
1017	8	6	the	subject	that_no-gap_neg
1018	8	7	lake	subject	that_no-gap_neg
1019	8	8	has	naux	that_no-gap_neg
1020	8	9	not	naux	that_no-gap_neg
1021	8	10	been	verb	that_no-gap_neg
1022	8	11	a	object	that_no-gap_neg
1023	8	12	surprise	object	that_no-gap_neg
1024	8	13	over	continuation	that_no-gap_neg
1025	8	14	the	continuation	that_no-gap_neg
1026	8	15	winter	continuation	that_no-gap_neg
1027	8	17	.	End	that_no-gap_neg
1028	8	18	<eos>	End	that_no-gap_neg
1029	9	0	I	prefix	that_no-gap_neg
1030	9	1	wonder	prefix	that_no-gap_neg
1031	9	2	if	that	that_no-gap_neg
1032	9	3	the	subject	that_no-gap_neg
1033	9	4	stereo	subject	that_no-gap_neg
1034	9	5	in	subject	that_no-gap_neg
1035	9	6	the	subject	that_no-gap_neg
1036	9	7	basement	subject	that_no-gap_neg
1037	9	8	has	naux	that_no-gap_neg
1038	9	9	not	naux	that_no-gap_neg
1039	9	10	been	verb	that_no-gap_neg
1040	9	11	a	object	that_no-gap_neg
1041	9	12	nuisance	object	that_no-gap_neg
1042	9	13	for	continuation	that_no-gap_neg
1043	9	14	the	continuation	that_no-gap_neg
1044	9	15	adults	continuation	that_no-gap_neg
1045	9	17	.	End	that_no-gap_neg
1046	9	18	<eos>	End	that_no-gap_neg
1047	10	0	I	prefix	that_no-gap_neg
1048	10	1	wonder	prefix	that_no-gap_neg
1049	10	2	if	that	that_no-gap_neg
1050	10	3	the	subject	that_no-gap_neg
1051	10	4	icing	subject	that_no-gap_neg
1052	10	5	on	subject	that_no-gap_neg
1053	10	6	the	subject	that_no-gap_neg
1054	10	7	cake	subject	that_no-gap_neg
1055	10	8	has	naux	that_no-gap_neg
1056	10	9	not	naux	that_no-gap_neg
1057	10	10	been	verb	that_no-gap_neg
1058	10	11	a	object	that_no-gap_neg
1059	10	12	success	object	that_no-gap_neg
1060	10	13	at	continuation	that_no-gap_neg
1061	10	14	parties	continuation	that_no-gap_neg
1062	10	16	.	End	that_no-gap_neg
1063	10	17	<eos>	End	that_no-gap_neg
1064	11	0	I	prefix	that_no-gap_neg
1065	11	1	wonder	prefix	that_no-gap_neg
1066	11	2	if	that	that_no-gap_neg
1067	11	3	the	subject	that_no-gap_neg
1068	11	4	vagrant	subject	that_no-gap_neg
1069	11	5	under	subject	that_no-gap_neg
1070	11	6	the	subject	that_no-gap_neg
1071	11	7	bridge	subject	that_no-gap_neg
1072	11	8	has	naux	that_no-gap_neg
1073	11	9	not	naux	that_no-gap_neg
1074	11	10	been	verb	that_no-gap_neg
1075	11	11	a	object	that_no-gap_neg
1076	11	12	problem	object	that_no-gap_neg
1077	11	13	at	continuation	that_no-gap_neg
1078	11	14	night	continuation	that_no-gap_neg
1079	11	16	.	End	that_no-gap_neg
1080	11	17	<eos>	End	that_no-gap_neg
1081	12	0	I	prefix	that_no-gap_neg
1082	12	1	wonder	prefix	that_no-gap_neg
1083	12	2	if	that	that_no-gap_neg
1084	12	3	the	subject	that_no-gap_neg
1085	12	4	doctor	subject	that_no-gap_neg
1086	12	5	in	subject	that_no-gap_neg
1087	12	6	the	subject	that_no-gap_neg
1088	12	7	room	subject	that_no-gap_neg
1089	12	8	has	naux	that_no-gap_neg
1090	12	9	not	naux	that_no-gap_neg
1091	12	10	taken	verb	that_no-gap_neg
1092	12	11	a	object	that_no-gap_neg
1093	12	12	moment	object	that_no-gap_neg
1094	12	13	to	continuation	that_no-gap_neg
1095	12	14	decide	continuation	that_no-gap_neg
1096	12	16	.	End	that_no-gap_neg
1097	12	17	<eos>	End	that_no-gap_neg
1098	0	0	I	prefix	that_gap_neg
1099	0	1	wonder	prefix	that_gap_neg
1100	0	2	if	that	that_gap_neg
1101	0	3	the	subject	that_gap_neg
1102	0	4	owner	subject	that_gap_neg
1103	0	5	of	subject	that_gap_neg
1104	0	6	the	subject	that_gap_neg
1105	0	7	truck	subject	that_gap_neg
1106	0	8	has	naux	that_gap_neg
1107	0	9	not	naux	that_gap_neg
1108	0	10	driven	verb	that_gap_neg
1109	0	11	at	verb	that_gap_neg
1110	0	12	during	continuation	that_gap_neg
1111	0	13	the	continuation	that_gap_neg
1112	0	14	race	continuation	that_gap_neg
1113	0	16	.	End	that_gap_neg
1114	0	17	<eos>	End	that_gap_neg
1115	1	0	I	prefix	that_gap_neg
1116	1	1	wonder	prefix	that_gap_neg
1117	1	2	if	that	that_gap_neg
1118	1	3	the	subject	that_gap_neg
1119	1	4	crate	subject	that_gap_neg
1120	1	5	under	subject	that_gap_neg
1121	1	6	the	subject	that_gap_neg
1122	1	7	silo	subject	that_gap_neg
1123	1	8	has	naux	that_gap_neg
1124	1	9	not	naux	that_gap_neg
1125	1	10	weighed	verb	that_gap_neg
1126	1	11	during	continuation	that_gap_neg
1127	1	12	the	continuation	that_gap_neg
1128	1	13	week	continuation	that_gap_neg
1129	1	15	.	End	that_gap_neg
1130	1	16	<eos>	End	that_gap_neg
1131	2	0	I	prefix	that_gap_neg
1132	2	1	wonder	prefix	that_gap_neg
1133	2	2	if	that	that_gap_neg
1134	2	3	the	subject	that_gap_neg
1135	2	4	boat	subject	that_gap_neg
1136	2	5	at	subject	that_gap_neg
1137	2	6	the	subject	that_gap_neg
1138	2	7	marina	subject	that_gap_neg
1139	2	8	has	naux	that_gap_neg
1140	2	9	not	naux	that_gap_neg
1141	2	10	cost	verb	that_gap_neg
1142	2	11	over	continuation	that_gap_neg
1143	2	12	the	continuation	that_gap_neg
1144	2	13	weekend	continuation	that_gap_neg
1145	2	15	.	End	that_gap_neg
1146	2	16	<eos>	End	that_gap_neg
1147	3	0	I	prefix	that_gap_neg
1148	3	1	wonder	prefix	that_gap_neg
1149	3	2	if	that	that_gap_neg
1150	3	3	the	subject	that_gap_neg
1151	3	4	house	subject	that_gap_neg
1152	3	5	at	subject	that_gap_neg
1153	3	6	the	subject	that_gap_neg
1154	3	7	end	subject	that_gap_neg
1155	3	8	of	subject	that_gap_neg
1156	3	9	the	subject	that_gap_neg
1157	3	10	street	subject	that_gap_neg
1158	3	11	has	naux	that_gap_neg
1159	3	12	not	naux	that_gap_neg
1160	3	13	suffered	verb	that_gap_neg
1161	3	14	during	continuation	that_gap_neg
1162	3	15	the	continuation	that_gap_neg
1163	3	16	storm	continuation	that_gap_neg
1164	3	18	.	End	that_gap_neg
1165	3	19	<eos>	End	that_gap_neg
1166	4	0	I	prefix	that_gap_neg
1167	4	1	wonder	prefix	that_gap_neg
1168	4	2	if	that	that_gap_neg
1169	4	3	the	subject	that_gap_neg
1170	4	4	engine	subject	that_gap_neg
1171	4	5	of	subject	that_gap_neg
1172	4	6	the	subject	that_gap_neg
1173	4	7	car	subject	that_gap_neg
1174	4	8	has	naux	that_gap_neg
1175	4	9	not	naux	that_gap_neg
1176	4	10	become	verb	that_gap_neg
1177	4	11	on	continuation	that_gap_neg
1178	4	12	the	continuation	that_gap_neg
1179	4	13	trip	continuation	that_gap_neg
1180	4	15	.	End	that_gap_neg
1181	4	16	<eos>	End	that_gap_neg
1182	5	0	I	prefix	that_gap_neg
1183	5	1	wonder	prefix	that_gap_neg
1184	5	2	if	that	that_gap_neg
1185	5	3	the	subject	that_gap_neg
1186	5	4	owner	subject	that_gap_neg
1187	5	5	of	subject	that_gap_neg
1188	5	6	the	subject	that_gap_neg
1189	5	7	house	subject	that_gap_neg
1190	5	8	has	naux	that_gap_neg
1191	5	9	not	naux	that_gap_neg
1192	5	10	wasted	verb	that_gap_neg
1193	5	11	over	continuation	that_gap_neg
1194	5	12	the	continuation	that_gap_neg
1195	5	13	years	continuation	that_gap_neg
1196	5	15	.	End	that_gap_neg
1197	5	16	<eos>	End	that_gap_neg
1198	6	0	I	prefix	that_gap_neg
1199	6	1	wonder	prefix	that_gap_neg
1200	6	2	if	that	that_gap_neg
1201	6	3	the	subject	that_gap_neg
1202	6	4	window	subject	that_gap_neg
1203	6	5	of	subject	that_gap_neg
1204	6	6	the	subject	that_gap_neg
1205	6	7	den	subject	that_gap_neg
1206	6	8	has	naux	that_gap_neg
1207	6	9	not	naux	that_gap_neg
1208	6	10	been	verb	that_gap_neg
1209	6	11	over	continuation	that_gap_neg
1210	6	12	the	continuation	that_gap_neg
1211	6	13	years	continuation	that_gap_neg
1212	6	15	.	End	that_gap_neg
1213	6	16	<eos>	End	that_gap_neg
1214	7	0	I	prefix	that_gap_neg
1215	7	1	wonder	prefix	that_gap_neg
1216	7	2	if	that	that_gap_neg
1217	7	3	the	subject	that_gap_neg
1218	7	4	snow	subject	that_gap_neg
1219	7	5	on	subject	that_gap_neg
1220	7	6	the	subject	that_gap_neg
1221	7	7	roof	subject	that_gap_neg
1222	7	8	has	naux	that_gap_neg
1223	7	9	not	naux	that_gap_neg
1224	7	10	been	verb	that_gap_neg
1225	7	11	by	continuation	that_gap_neg
1226	7	12	tomorrow	continuation	that_gap_neg
1227	7	14	.	End	that_gap_neg
1228	7	15	<eos>	End	that_gap_neg
1229	8	0	I	prefix	that_gap_neg
1230	8	1	wonder	prefix	that_gap_neg
1231	8	2	if	that	that_gap_neg
1232	8	3	the	subject	that_gap_neg
1233	8	4	ice	subject	that_gap_neg
1234	8	5	on	subject	that_gap_neg
1235	8	6	the	subject	that_gap_neg
1236	8	7	lake	subject	that_gap_neg
1237	8	8	has	naux	that_gap_neg
1238	8	9	not	naux	that_gap_neg
1239	8	10	been	verb	that_gap_neg
1240	8	11	over	continuation	that_gap_neg
1241	8	12	the	continuation	that_gap_neg
1242	8	13	winter	continuation	that_gap_neg
1243	8	15	.	End	that_gap_neg
1244	8	16	<eos>	End	that_gap_neg
1245	9	0	I	prefix	that_gap_neg
1246	9	1	wonder	prefix	that_gap_neg
1247	9	2	if	that	that_gap_neg
1248	9	3	the	subject	that_gap_neg
1249	9	4	stereo	subject	that_gap_neg
1250	9	5	in	subject	that_gap_neg
1251	9	6	the	subject	that_gap_neg
1252	9	7	basement	subject	that_gap_neg
1253	9	8	has	naux	that_gap_neg
1254	9	9	not	naux	that_gap_neg
1255	9	10	been	verb	that_gap_neg
1256	9	11	for	continuation	that_gap_neg
1257	9	12	the	continuation	that_gap_neg
1258	9	13	adults	continuation	that_gap_neg
1259	9	15	.	End	that_gap_neg
1260	9	16	<eos>	End	that_gap_neg
1261	10	0	I	prefix	that_gap_neg
1262	10	1	wonder	prefix	that_gap_neg
1263	10	2	if	that	that_gap_neg
1264	10	3	the	subject	that_gap_neg
1265	10	4	icing	subject	that_gap_neg
1266	10	5	on	subject	that_gap_neg
1267	10	6	the	subject	that_gap_neg
1268	10	7	cake	subject	that_gap_neg
1269	10	8	has	naux	that_gap_neg
1270	10	9	not	naux	that_gap_neg
1271	10	10	been	verb	that_gap_neg
1272	10	11	at	continuation	that_gap_neg
1273	10	12	parties	continuation	that_gap_neg
1274	10	14	.	End	that_gap_neg
1275	10	15	<eos>	End	that_gap_neg
1276	11	0	I	prefix	that_gap_neg
1277	11	1	wonder	prefix	that_gap_neg
1278	11	2	if	that	that_gap_neg
1279	11	3	the	subject	that_gap_neg
1280	11	4	vagrant	subject	that_gap_neg
1281	11	5	under	subject	that_gap_neg
1282	11	6	the	subject	that_gap_neg
1283	11	7	bridge	subject	that_gap_neg
1284	11	8	has	naux	that_gap_neg
1285	11	9	not	naux	that_gap_neg
1286	11	10	been	verb	that_gap_neg
1287	11	11	at	continuation	that_gap_neg
1288	11	12	night	continuation	that_gap_neg
1289	11	14	.	End	that_gap_neg
1290	11	15	<eos>	End	that_gap_neg
1291	12	0	I	prefix	that_gap_neg
1292	12	1	wonder	prefix	that_gap_neg
1293	12	2	if	that	that_gap_neg
1294	12	3	the	subject	that_gap_neg
1295	12	4	doctor	subject	that_gap_neg
1296	12	5	in	subject	that_gap_neg
1297	12	6	the	subject	that_gap_neg
1298	12	7	room	subject	that_gap_neg
1299	12	8	has	naux	that_gap_neg
1300	12	9	not	naux	that_gap_neg
1301	12	10	taken	verb	that_gap_neg
1302	12	11	to	continuation	that_gap_neg
1303	12	12	decide	continuation	that_gap_neg
1304	12	14	.	End	that_gap_neg
1305	12	15	<eos>	End	that_gap_neg
1306	0	0	I	prefix	what_no-gap_neg
1307	0	1	wonder	prefix	what_no-gap_neg
1308	0	2	how	what	what_no-gap_neg
1309	0	3	fast	what	what_no-gap_neg
1310	0	4	the	subject	what_no-gap_neg
1311	0	5	owner	subject	what_no-gap_neg
1312	0	6	of	subject	what_no-gap_neg
1313	0	7	the	subject	what_no-gap_neg
1314	0	8	truck	subject	what_no-gap_neg
1315	0	9	has	naux	what_no-gap_neg
1316	0	10	not	naux	what_no-gap_neg
1317	0	11	driven	verb	what_no-gap_neg
1318	0	12	at	verb	what_no-gap_neg
1319	0	13	this	object	what_no-gap_neg
1320	0	14	speed	object	what_no-gap_neg
1321	0	15	during	continuation	what_no-gap_neg
1322	0	16	the	continuation	what_no-gap_neg
1323	0	17	race	continuation	what_no-gap_neg
1324	0	19	.	End	what_no-gap_neg
1325	0	20	<eos>	End	what_no-gap_neg
1326	1	0	I	prefix	what_no-gap_neg
1327	1	1	wonder	prefix	what_no-gap_neg
1328	1	2	how	what	what_no-gap_neg
1329	1	3	much	what	what_no-gap_neg
1330	1	4	the	subject	what_no-gap_neg
1331	1	5	crate	subject	what_no-gap_neg
1332	1	6	under	subject	what_no-gap_neg
1333	1	7	the	subject	what_no-gap_neg
1334	1	8	silo	subject	what_no-gap_neg
1335	1	9	has	naux	what_no-gap_neg
